word,tag,degree,page_rank,year
style-lead,N,2,5.306512613026936e-05,2017
technica,N,4,6.978519752537943e-05,2017
hotline,N,9,8.77263799432175e-05,2017
reinvent,V,4,6.92657158800691e-05,2017
fragmentation,N,3,6.130273222937436e-05,2017
mirror,N,6,8.021232553684533e-05,2017
reflection,N,6,8.021232553684533e-05,2017
ministry,N,20,0.0001754791809405899,2017
supposed,A,8,9.186030675335117e-05,2017
note,N,4,7.175613658234909e-05,2017
statistic,N,4,7.175613658234909e-05,2017
hospital,N,7,8.396473443205879e-05,2017
frog,N,2,5.3830061237110954e-05,2017
fuck,N,4,6.331829026774436e-05,2017
pump,V,4,6.592693747084319e-05,2017
sandart,N,15,0.00011934619141863564,2017
usable,A,9,9.435480362285234e-05,2017
paradigm,N,7,7.674255261175032e-05,2017
messy,A,4,6.5913770451994e-05,2017
unpredictable,A,7,8.262494641099086e-05,2017
gain,N,5,7.035480539309942e-05,2017
garment,N,5,7.484633494955325e-05,2017
sportswear,N,5,7.484633494955325e-05,2017
hero,N,4,6.298130849713437e-05,2017
pocket,N,6,7.734773916308492e-05,2017
profiteer,N,6,7.734773916308492e-05,2017
genocide,N,6,0.00020140774165738432,2017
middle,N,6,0.00020140774165738432,2017
occupied,A,6,0.00020140774165738432,2017
hiatus,N,3,5.6628079831262945e-05,2017
motif,N,5,7.047443341325878e-05,2017
parking,N,30,0.00019106252598426041,2017
upgrade,N,30,0.00019106252598426041,2017
volatile,A,3,5.883867797860924e-05,2017
giant,N,1,4.793306465828489e-05,2017
lecture,N,6,7.337218341247514e-05,2017
treat,N,1,4.7559357455974146e-05,2017
return,N,4,6.777364589075073e-05,2017
shrink,V,7,8.551872317026913e-05,2017
radar,N,5,6.743331380498741e-05,2017
recover,V,4,6.256703927195483e-05,2017
sensibility,N,6,7.878872151977086e-05,2017
sensitivity,N,6,7.878872151977086e-05,2017
significance,N,4,6.325800309555986e-05,2017
visualized,N,2,5.3165696578463046e-05,2017
glowing,A,6,7.430116876549793e-05,2017
hide,V,5,7.096798626766822e-05,2017
taxpayer-subsidized,N,1,4.750489663952997e-05,2017
unfortunately,R,1,4.750489663952997e-05,2017
weekend,N,4,6.83093932714273e-05,2017
pursue,V,2,5.135588859658799e-05,2017
water,V,7,7.863538292447419e-05,2017
grail,N,3,6.172939805260041e-05,2017
oped,N,24,0.00015469482926447077,2017
optimistic,A,5,6.990873598733078e-05,2017
passionate,A,10,9.432330244150862e-05,2017
nominee,N,8,9.368625114532449e-05,2017
logical,A,5,8.934412463426099e-05,2017
kick,V,8,8.267423282580101e-05,2017
tension,N,1,6.273467678629739e-05,2017
hardly,R,2,8.223431778434877e-05,2017
wing,N,2,8.223431778434877e-05,2017
himself,O,5,7.018119456268274e-05,2017
immigration,N,4,6.612136572810802e-05,2017
mpg,N,9,0.00010163977847958474,2017
pump,N,9,0.00010163977847958474,2017
unclean,A,3,6.28431072152304e-05,2017
wallet,N,9,0.00010163977847958474,2017
whammy,N,9,0.00010163977847958474,2017
peninsula,N,3,5.746774661747817e-05,2017
hedge,N,5,0.00010631014999585674,2017
intact,A,5,0.00010631014999585674,2017
wilderness,N,12,0.00017643583741942445,2017
intensely,R,7,8.130778549526806e-05,2017
ketchup,N,6,8.084492690962796e-05,2017
sacrifice,V,21,0.0001486417924728834,2017
viscous,A,6,8.084492690962796e-05,2017
pathway,N,4,6.100997196632604e-05,2017
high,N,2,5.191311921061892e-05,2017
team,V,5,7.837208778577888e-05,2017
jeopardize,V,2,6.222599288436696e-05,2017
swath,N,5,6.955720110832136e-05,2017
ki-moon,N,8,9.117911691205828e-05,2017
monumental,A,8,9.117911691205828e-05,2017
triumph,N,8,9.117911691205828e-05,2017
hive,N,1,5.030465848037411e-05,2017
homeowner,N,3,6.503321911187267e-05,2017
hostility,N,10,9.649399071375767e-05,2017
invade,V,3,0.00012989844940126423,2017
lane,N,3,0.00012989844940126423,2017
suddenly,R,3,0.00012989844940126423,2017
hurtle,V,8,8.685497806972553e-05,2017
retweets,N,8,8.787108432595441e-05,2017
scenery,N,2,5.4025979340443334e-05,2017
tootsies,N,3,5.9193590232546615e-05,2017
outbreak,N,6,7.563092299748143e-05,2017
radically,R,4,6.636424629293742e-05,2017
spectacular,A,2,6.375032940151491e-05,2017
immigrant,N,2,5.2658863363368404e-05,2017
impassioned,A,6,7.192137459268341e-05,2017
redistribution,N,2,5.5303566944722894e-05,2017
import,N,3,7.266452501601788e-05,2017
recently,R,3,7.266452501601788e-05,2017
mindset,N,5,6.961688039049567e-05,2017
score,N,6,7.197356810164834e-05,2017
incentive,N,2,5.239317337765688e-05,2017
undermine,V,6,7.260194391005666e-05,2017
individual,A,4,6.744870687689379e-05,2017
logistics,N,3,6.801064856560851e-05,2017
pioneer,N,5,8.366069204678131e-05,2017
prudential,A,2,5.3639028912872584e-05,2017
inspiration,N,3,5.8763027849102994e-05,2017
officer,N,5,7.665594701790208e-05,2017
irate,A,6,0.00013072762159369521,2017
rejection,N,6,0.00013072762159369521,2017
retaliation,N,6,0.00013072762159369521,2017
irresistible,A,1,5.07309122467531e-05,2017
loud,A,3,5.697939602192362e-05,2017
simulation,N,8,8.614424529728373e-05,2017
soooo,R,3,5.6136783100453216e-05,2017
soot,N,10,9.35717671253532e-05,2017
jungle,N,1,4.857862048018842e-05,2017
kiss,V,5,7.529630817979426e-05,2017
vocalist,N,3,6.222243494591239e-05,2017
legal,A,10,0.00010021379029359491,2017
legislator,N,4,6.431048486500756e-05,2017
sun,N,3,6.707753622604979e-05,2017
monitor,N,1,4.793527870003067e-05,2017
mosque,N,2,5.431922421260894e-05,2017
mudd,N,2,5.32415527638463e-05,2017
round,N,1,4.793527870003067e-05,2017
polymer,N,7,7.974738017901527e-05,2017
leach,N,5,7.124441052598281e-05,2017
mindfulness,N,2,8.261202333433479e-05,2017
temple,N,2,8.261202333433479e-05,2017
unseasonable,A,4,6.632607461408542e-05,2017
volume,N,4,6.114918942408686e-05,2017
literally,R,26,0.00019965834316620904,2017
redraw,V,4,6.550551394938418e-05,2017
trash,V,2,5.3382548588214716e-05,2017
litter,N,2,5.649666716445708e-05,2017
sister,N,1,4.772845337036731e-05,2017
tear,N,8,8.573217875473723e-05,2017
uninformed,A,4,6.37355959717979e-05,2017
pesticide,N,2,5.384881445220632e-05,2017
revival,N,3,5.8436625863277756e-05,2017
rampant,A,5,7.305935806304641e-05,2017
lyric,N,3,7.2625652458216e-05,2017
premier,V,3,7.2625652458216e-05,2017
mature,A,3,6.043064868875724e-05,2017
spike,N,1,4.733779072663576e-05,2017
manatee,N,3,5.655822834908875e-05,2017
mandate,N,6,9.052416562190172e-05,2017
manifesto,N,6,9.052416562190172e-05,2017
reckoning,N,6,9.052416562190172e-05,2017
marketing,N,4,8.33302134166801e-05,2017
weave,V,1,5.042625873770877e-05,2017
runway,N,1,4.707741114317636e-05,2017
outreach,N,2,5.4588849462579325e-05,2017
showcase,N,1,4.898075711893722e-05,2017
treatment,N,3,6.41602300702172e-05,2017
msg,N,3,5.8354678410903454e-05,2017
mystery,N,1,4.935697490202515e-05,2017
reproduce,V,2,5.184559723861055e-05,2017
neutrality,N,4,6.213890974382588e-05,2017
worrisome,A,4,6.282162807524309e-05,2017
none,N,1,4.656262708653195e-05,2017
nutshell,N,3,6.169334682701946e-05,2017
resign,V,4,6.813803448316817e-05,2017
senior,A,3,6.756671957661178e-05,2017
tangle,N,4,7.625642945024029e-05,2017
perfection,N,1,4.689724330931076e-05,2017
overrated,A,6,7.715299125968348e-05,2017
raw,A,4,7.672098937633562e-05,2017
veg,N,4,7.672098937633562e-05,2017
restroom,N,5,8.885355966875178e-05,2017
shout,V,5,8.885355966875178e-05,2017
towel,N,5,8.885355966875178e-05,2017
retrofit,V,2,5.2484820035032155e-05,2017
surf,V,6,8.664120835037372e-05,2017
toothbrush,N,2,5.2209358777384234e-05,2017
web,N,6,8.664120835037372e-05,2017
practice,V,3,5.6836029934918676e-05,2017
uncertain,A,8,9.92457779414186e-05,2017
prophecy,N,2,5.274152606582646e-05,2017
prospect,N,2,5.225037507725036e-05,2017
super,R,4,6.15091380022933e-05,2017
yesterday,N,2,5.9164754685291505e-05,2017
uncharted,A,5,7.513796214099832e-05,2017
quiet,A,1,0.00010405816911120322,2017
state-by-state,N,2,0.00014504805331586902,2017
railroad,N,3,5.7526507215234594e-05,2017
reforestation,N,4,9.723824636179938e-05,2017
regeneration,N,4,9.723824636179938e-05,2017
refuel,V,3,6.220396656284543e-05,2017
refuge,N,1,4.946405962148443e-05,2017
stats,N,3,7.82128822970527e-05,2017
up-to-date,A,3,7.82128822970527e-05,2017
secure,A,2,5.4643725582516174e-05,2017
sponsor,N,2,5.3102067796371104e-05,2017
responsive,A,2,5.4355033172099355e-05,2017
songbird,N,2,5.297368274182869e-05,2017
sceptical,A,2,5.478995594982525e-05,2017
show,N,4,6.070081073254834e-05,2017
smile,V,2,5.497728070056398e-05,2017
testify,V,3,6.339125554151929e-05,2017
unclear,A,10,8.715093221008831e-05,2017
16-year-old,A,14,5.5033523944082456e-05,2018
adult,N,27,8.256279559712624e-05,2018
example,N,228,0.0004140477321861879,2018
found,V,14,5.503352394408245e-05,2018
it,O,8185,0.01311550508785438,2018
mother,N,123,0.00023083012354069762,2018
movement,N,246,0.0004562827471241374,2018
people,N,2430,0.0038947454518998416,2018
planet,N,2008,0.0031039922318911012,2018
real,A,579,0.0009736206829535733,2018
room,N,112,0.00024453171506575144,2018
save,V,1011,0.0017631740496003778,2018
unstoppable,A,155,0.00025577927937258776,2018
young,A,563,0.0009564852385787758,2018
youth,N,417,0.000636823861204635,2018
1st,A,54,0.00013150895859625363,2018
acre,N,35,0.00011227575687772708,2018
audit,N,27,7.660134407365911e-05,2018
become,V,790,0.0012980081776486066,2018
building,N,430,0.0007425266867142093,2018
change,N,8900,0.014627309136608662,2018
community,N,1094,0.0018334940852000527,2018
creator,N,21,6.766414887084795e-05,2018
day,N,3131,0.004798445968390699,2018
energy,N,2510,0.004079827454649878,2018
event,N,1107,0.001792925157798061,2018
expert,N,222,0.00047892076558064025,2018
get,V,1870,0.003213320875029724,2018
great,A,1844,0.003167407989986817,2018
happen,V,494,0.0008556279679525807,2018
he,O,1090,0.001878591482905923,2018
his,O,1331,0.0022999901328660333,2018
history,N,337,0.0006026949238255755,2018
hoax,N,142,0.00028175583043001475,2018
home,N,328,0.0007253693702020101,2018
hysteria,N,40,0.00010154066085507155,2018
live,V,484,0.0008318101075213602,2018
lobbyist,N,64,0.00016185477091429986,2018
make,V,3272,0.005404919630319391,2018
measurement,N,66,0.00014129611982187522,2018
new,A,4204,0.006969944305044805,2018
onslaught,N,21,6.766414887084795e-05,2018
opp,N,11,5.37369576915266e-05,2018
our,O,9820,0.015370226625343278,2018
platform,N,316,0.0005522973370223589,2018
project,N,939,0.0016048855061524942,2018
purchase,V,26,8.576612672468495e-05,2018
ready,A,232,0.0004271457887999312,2018
realize,V,94,0.00019113458537588235,2018
resettlement,N,11,5.37369576915266e-05,2018
resign,V,48,0.0001150040067869278,2018
seem,V,137,0.00028930009786316493,2018
spend,V,256,0.00046890802322125703,2018
spring,N,69,0.00017992606154835418,2018
state,N,782,0.0012911301552989173,2018
still,R,899,0.0014307506242760273,2018
success,N,174,0.00036894953253206286,2018
townhouse,N,11,5.0393519246211204e-05,2018
tranquil,A,21,6.766414887084795e-05,2018
us,O,3681,0.005808402468776914,2018
use,V,1079,0.0018545138976392749,2018
volunteer,N,217,0.0003618805202127909,2018
waste,N,583,0.0011033731256835638,2018
weather,N,743,0.0012517938387290042,2018
wife,N,30,8.84779828308318e-05,2018
year,N,2437,0.0040248267142041,2018
20-year-old,A,4,3.802165061333055e-05,2018
discuss,V,659,0.0010694684440054664,2018
footage,N,60,0.00014425829459099933,2018
fuel,N,562,0.0010021368140025828,2018
link,N,137,0.00027252487332580133,2018
200-year,A,13,5.7498948927648424e-05,2018
activity,N,220,0.00042530283535548483,2018
approach,V,34,9.458255563549192e-05,2018
clear,A,206,0.0004031628016005948,2018
growth,N,361,0.0006434712491439115,2018
head,N,227,0.00040831347931292766,2018
ice,N,298,0.0005438608418739365,2018
rebound,N,13,5.7498948927648424e-05,2018
scientist,N,1047,0.0018637037529169668,2018
scratch,V,13,5.7498948927648424e-05,2018
show,V,736,0.0013066694403371568,2018
sign,N,99,0.00020815733050795447,2018
their,O,2428,0.0041329214320400655,2018
volume,N,64,0.0001456538530228102,2018
200th,A,40,9.153065403838266e-05,2018
administration,N,159,0.00029301445971847935,2018
business,N,665,0.0011229917182164378,2018
city,N,1437,0.0023150239375773845,2018
evening,N,118,0.0002083315918572774,2018
give,V,836,0.0014750100148882412,2018
him,O,667,0.0010885764817294046,2018
i,O,4320,0.006642667023661811,2018
join,V,1500,0.0024094021129815696,2018
later,R,40,9.153065403838266e-05,2018
leadership,N,398,0.0006962838175493405,2018
respond,V,197,0.00035304288793619085,2018
speak,V,586,0.0010022091778746495,2018
speech,N,77,0.0001505206664051672,2018
university,N,126,0.0002529398356828574,2018
your,O,3385,0.005569959334829115,2018
21st,A,28,8.754792834877892e-05,2018
big,A,866,0.0014794018398222926,2018
care,V,471,0.0007660201932402026,2018
century,N,191,0.0003680275407492157,2018
child,N,537,0.0008614083495914765,2018
distant,A,12,5.01118947176884e-05,2018
emission,N,1215,0.0020591962810300717,2018
felt,V,60,0.00014065482256207576,2018
global,A,3219,0.005278023710314988,2018
health,N,2485,0.003668396085219975,2018
heavenly,A,3,3.887123900361234e-05,2018
impact,N,1438,0.002355101338781049,2018
nothing,N,202,0.00039682228988323755,2018
operational,A,33,8.591770195286997e-05,2018
paradise,N,20,7.457860201684915e-05,2018
problem,N,603,0.0010426346842768647,2018
product,N,327,0.0005773421470984338,2018
response,N,192,0.00037482780313176763,2018
say,V,1595,0.0026574726072700495,2018
they,O,2662,0.004475011651819251,2018
threat,N,577,0.0009613270470729532,2018
world,N,3414,0.005380374688415621,2018
31st,A,5,4.531026179080969e-05,2018
diary-march,N,5,4.531026179080969e-05,2018
extreme,A,591,0.000954011480016074,2018
record,N,177,0.00033473651494923384,2018
temperature,N,492,0.0008861646310141273,2018
trend,N,245,0.00048291585923607963,2018
400-year,A,66,0.00012348803892698647,2018
add,V,452,0.0007488479547987314,2018
build,V,1004,0.00156038650890733,2018
capacity,N,191,0.000327950425785129,2018
clean,A,889,0.001301361111321698,2018
even,R,554,0.0009379278243614451,2018
instead,R,133,0.0002452898396475003,2018
mobilize,V,172,0.0002926973369461501,2018
need,V,2759,0.004317536135021087,2018
plan,N,482,0.0008394513763804261,2018
policy,N,992,0.0016551232658704748,2018
progress,N,513,0.0008425653935126999,2018
renewable,A,395,0.0006693074643166949,2018
resource,N,483,0.0008061404941374186,2018
scale,N,328,0.0005497694271207223,2018
we,O,11155,0.017278513115883208,2018
4th,A,16,5.745537261279069e-05,2018
believe,V,366,0.0006390850258899886,2018
change,V,467,0.0007943607452436821,2018
cost,N,153,0.0003042058807336159,2018
design,N,265,0.0005078256638946708,2018
industry,N,596,0.0010711782892874851,2018
night,N,100,0.0001944880545538156,2018
panellist,N,16,5.745537261279069e-05,2018
promote,V,414,0.0007112448444151512,2018
she,O,285,0.0005010661208921627,2018
shift,N,83,0.0001629800251979401,2018
student,N,334,0.000601314214053165,2018
sustainable,A,5819,0.009190137053920293,2018
true,A,193,0.0003583197683573915,2018
work,V,614,0.0010806794972484863,2018
60-second,A,2,3.4095474677739773e-05,2018
goal,N,5214,0.00801878725370566,2018
65-year-old,A,11,5.274486078402447e-05,2018
house,N,70,0.0001736969170282969,2018
less,A,306,0.0005281633975711369,2018
money,N,542,0.0008766466379718491,2018
mud,N,11,5.274486078402447e-05,2018
sea,N,270,0.0005082420082985642,2018
survive,V,202,0.00038284844227941495,2018
victim,N,28,8.205158151363122e-05,2018
abhor,V,19,6.19713357957987e-05,2018
confound,V,19,6.19713357957987e-05,2018
embrace,V,120,0.00024819824259471524,2018
fake,A,324,0.0005188170815596554,2018
good,A,1340,0.0023065120563555844,2018
medium,N,190,0.00037287764360067056,2018
news,N,803,0.0013390746375253957,2018
politics,N,162,0.00031587672502297675,2018
read,V,1395,0.0024585004643046487,2018
researcher,N,97,0.00019330589094191568,2018
science,N,1112,0.0019099637959498535,2018
turn,V,390,0.0007417554099940448,2018
uncertainty,N,71,0.00015590375836604085,2018
work,N,623,0.0011124304688521368,2018
ability,N,31,7.851801252084644e-05,2018
adapt,V,254,0.00045212819435118244,2018
adverse,A,20,6.327418359594505e-05,2018
agreement,N,478,0.0007795649058322488,2018
development,N,5581,0.008625895636985,2018
finance,N,244,0.00042121116200374403,2018
fuel,V,24,7.27601367818678e-05,2018
improve,V,352,0.0005834085261711626,2018
increase,V,302,0.0005769982094854016,2018
innovative,A,290,0.0005002346380031723,2018
interest,N,174,0.0003437521691135786,2018
learn,V,988,0.0016945333686418224,2018
level,N,793,0.00136596117948564,2018
protect,V,1876,0.0029075948534769474,2018
register,V,260,0.00046261377389115397,2018
security,N,470,0.000807468698598894,2018
threaten,V,285,0.0005299680778005292,2018
tool,N,266,0.0004449758430538821,2018
vital,A,124,0.00022731832478625573,2018
you,O,6796,0.010828284410073084,2018
able,A,36,0.0001309804186236161,2018
accommodate,V,18,7.305443506648053e-05,2018
apocalyptic,A,18,7.305443506648053e-05,2018
attribute,V,18,7.305443506648053e-05,2018
claim,V,39,0.00011123890027166673,2018
come,V,985,0.0017162995476748468,2018
compost,N,29,8.725049361442435e-05,2018
cup,N,264,0.00045752079795686594,2018
difference,N,296,0.0005046580059281191,2018
distribute,V,32,8.414759608758594e-05,2018
essay,N,18,7.305443506648053e-05,2018
false,A,65,0.00016410746708808444,2018
huge,A,317,0.0006238346912861091,2018
lead,V,847,0.001344651628721784,2018
move,N,50,0.00011835299700765014,2018
offer,V,124,0.0002689328230837032,2018
race,N,111,0.0002300678334240108,2018
remarkably,R,18,7.305443506648053e-05,2018
scenario,N,120,0.0002498300702879495,2018
scientific,A,105,0.00023088349863155397,2018
simply,R,91,0.00019587807312096016,2018
sober,A,18,7.305443506648053e-05,2018
throw,V,71,0.0001561952217186103,2018
warming,N,997,0.0018012320155265922,2018
way,N,1334,0.002240914741387328,2018
willing,A,1,3.449652635314996e-05,2018
abnormally,R,23,7.103141871475554e-05,2018
case,N,220,0.00038877706888291026,2018
condition,N,103,0.00021713320185773265,2018
drought,N,190,0.0003612402485281732,2018
first,A,634,0.0011494609030635434,2018
hot,A,91,0.00022427981076073475,2018
intensity,N,31,9.041228947960637e-05,2018
its,O,1541,0.0026521080220956355,2018
large,A,589,0.0009884197111915273,2018
normal,A,287,0.000448106991343707,2018
part,N,1092,0.0017513678372962711,2018
persist,V,16,5.89859926991788e-05,2018
persistence,N,16,5.89859926991788e-05,2018
unprecedented,A,140,0.00025749343841636476,2018
warm,A,219,0.00037118693924468536,2018
winter,N,264,0.0004927194299567204,2018
wonder,V,116,0.0002116716343754436,2018
abolish,V,14,5.224309880897802e-05,2018
generation,N,383,0.0006802754016347752,2018
keynote,N,40,0.00010210828098560743,2018
partnership,N,443,0.0007513341367429294,2018
poverty,N,421,0.0007019750380967975,2018
abortion,N,69,0.0001448354156961493,2018
access,V,21,6.837671067547123e-05,2018
achieve,V,1318,0.002039636987126392,2018
care,N,180,0.00030496989582102466,2018
comprehensive,A,57,0.0001376226618199274,2018
healthcare,N,64,0.0001375090857675445,2018
include,V,810,0.001337317109455033,2018
know,V,1042,0.0017346235942037414,2018
legal,A,113,0.00021977819562162424,2018
maternal,A,21,6.837671067547123e-05,2018
mortality,N,70,0.000158169142745084,2018
package,N,62,0.00013544484051482964,2018
tackle,V,626,0.0010456323671864385,2018
truly,R,120,0.00026111390468028977,2018
unsafe,A,21,6.837671067547123e-05,2018
woman,N,1415,0.0021991542218989376,2018
abroad,R,35,8.658260493330997e-05,2018
achievement,N,194,0.00034804912870533785,2018
advance,V,197,0.0003286264395122535,2018
