created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Sun May 14 11:35:04 +0000 2017,863719306579673088,"On #MothersDay, let's remember that we need to recognize, reduce and redistribute women's unpaid #carework! https://t.co/JYTaCosVEm",False,,,,532,,,,en
Sun May 14 10:35:06 +0000 2017,863704215981633536,"If mothers didn't have to face a #paygap, that would be a #MothersDay really worth celebrating. #EqualPay https://t.co/1cwgH2Mp94",False,,,,341,,,,en
Sun May 14 09:35:06 +0000 2017,863689117246345216,"Every day, we work for the well-being of women and girls around the world. Show us some ❤️ on #MothersDay! https://t.co/EOlgoWwfxg https://t.co/L8Y1q1DJkZ",True,,,,68,,,,en
Sun May 14 07:35:05 +0000 2017,863658911517331457,Let’s celebrate mothers and express our gratitude by pushing for paid maternity leave of ↑14 weeks https://t.co/y6R2dGKKni #MothersDay https://t.co/XY2poxq2vc,True,,,,348,,,,en
Sun May 14 04:35:07 +0000 2017,863613620822953984,"Thanks for protecting me.
For nurturing me.
For inspiring me.
Happy #MothersDay! https://t.co/gttaGoB2mJ",False,,,,428,,,,en
Sun May 14 01:35:05 +0000 2017,863568317981876224,Last chance to register for our course on transformative leadership! Deadline is 19 May. Download flyer: https://t.co/0yPcVPbvrV #unwomenTC https://t.co/qkprUMwE3y,True,,,,49,,,,en
Sat May 13 22:35:06 +0000 2017,863523019725185025,"While UK publishing staff is mainly female,senior management appears increasingly male-dominated https://t.co/bJsyaVAPcf @guardian @Danoosha",False,,,,62,,,,en
Sat May 13 19:35:07 +0000 2017,863477727218847745,Were you aware of these? https://t.co/hLxXrjAfjI v @wef,False,,,,61,,,,en
Sat May 13 16:35:07 +0000 2017,863432428207169537,"When we join forces, we're unstoppable. Let's work together for #genderequality! https://t.co/ON9p2OAxfm",False,,,,83,,,,en
Sat May 13 13:35:10 +0000 2017,863387142176858112,"Meet the Moroccan women's movement that is ""shaking the patriarchal foundation of the society"" https://t.co/0WOYoFGbi0 v @nytimes",False,,,,104,,,,en
Sat May 13 10:35:09 +0000 2017,863341838945705985,"In Kyrgyzstan, only 2 in 5 women report physical or sexual abuse. A new #domesticviolence law is set to tackle that https://t.co/Vy5DwwQFkM",False,,,,69,,,,en
Sat May 13 07:35:04 +0000 2017,863296520535384064,"""Men need to stand up today."" Here's a call on fellow men to help close the gender #paygap: https://t.co/e16hsWEKUs @WomenseNews #HeForShe",False,,,,82,,,,en
Sat May 13 04:35:03 +0000 2017,863251219187367937,"What do men in the Middle East and North Africa think about women, families, masculinities? New study: https://t.co/Ky12jSXFMH @Promundo_US https://t.co/EAUNqjqq90",True,,,,63,,,,en
Sat May 13 01:35:06 +0000 2017,863205933744349184,"The ""Drop Earrings Not Bombs"" project is giving Syrian #womenrefugees more financial independence: https://t.co/CNzHaLfWBr v @SyriaDeeply",False,,,,64,,,,en
Fri May 12 22:35:05 +0000 2017,863160631641473024,New @IWPResearch report shows the astounding impact that #equalpay could have on child poverty: https://t.co/QSZ3UyLQNH,False,,,,101,,,,en
Fri May 12 19:35:09 +0000 2017,863115349411205123,Research shows women and girls die in much greater numbers in extreme disasters. What needs to be done https://t.co/0DpBrRYUFf #MEXICOGP2017,False,,,,221,,,,en
Fri May 12 16:35:11 +0000 2017,863070058498723841,.@BBC sent an investigative journalist to track down human trafficking victims who suffer abuse: https://t.co/HhONRa4mNe,False,,,,42,,,,en
Fri May 12 15:24:58 +0000 2017,863052388848074757,RT @unwomenarabic: .@CNN features @UN_Women groundbreaking research on masculinities in the MENA region. #imagesmena https://t.co/Ibra26PzwK,False,,,,0,,,,en
Fri May 12 15:24:28 +0000 2017,863052260196175872,RT @unwomenEval: She conquered #Everest. Now @RahaMoharrak is tackling laws that keep women out of sports. https://t.co/N36gdCKNvE v. @CNNM…,False,,,,0,,,,en
Fri May 12 15:21:32 +0000 2017,863051523714056192,RT @unwomenasia: #DYK women &amp; girls are the key agents 4 peace? Learn more how Asia Pacific youths are making changes: https://t.co/gg5xT47…,False,,,,0,,,,en
Fri May 12 15:19:19 +0000 2017,863050965028663296,RT @GlobalGoalsUN: Hear sexist language? Call it out! Gender inequality has no place in our world. See how you can help #GlobalGoals: https…,False,,,,0,,,,en
Fri May 12 15:19:01 +0000 2017,863050890281984001,"RT @unwomeneca: Bosnian media should change focus on sensational coverage of gender-based violence, says our study #endVAW: https://t.co/yf…",False,,,,0,,,,en
Fri May 12 15:16:40 +0000 2017,863050299925286912,"RT @Refinery29: Advice from @GloriaSteinem , @RebeccaMinkoff, @pieraluisa on how to be a badass female entrepreneur https://t.co/dh7Ykux7ai",False,,,,0,,,,en
Fri May 12 15:05:16 +0000 2017,863047431323254784,Winners of our #Katapult17 hackathon on using blockchain technology to empower women presented their ideas to investors &amp; the Crown Princess https://t.co/tNXIsa9WHb,True,,,,28,,,,en
Fri May 12 14:40:19 +0000 2017,863041151623983104,RT @AcceleratePeace: Women’s participation in peacebuilding remains needlessly low. Find out what the #GAI is doing about it: https://t.co/…,False,,,,0,,,,en
Fri May 12 14:39:02 +0000 2017,863040828570296320,"RT @WHO: On #InternationalNursesDay we thank ALL nurses!
Thanks for improving people’s health.
Who is your favourite nurse?
#IND2017 https:…",False,,,,0,,,,en
Fri May 12 14:27:39 +0000 2017,863037962342289408,RT @unwomenafrica: Investing in girls is investing in the future prosperity of our countries - VP of Zambia @TASummit #TAS2017 @UN_Women @D…,False,,,,0,,,,en
Fri May 12 14:27:31 +0000 2017,863037928750055424,"RT @unwomenafrica: Projections show that in the near future, about 90% of the jobs available will need some form of digital literacy- @phum…",False,,,,0,,,,en
Fri May 12 14:27:26 +0000 2017,863037907283607553,"RT @unwomenafrica: As we focus on creating a #SmartAfrica, it has to be about creating a safe Africa for women &amp; girls- @phumzileunwomen #W…",False,,,,0,,,,en
Fri May 12 14:27:17 +0000 2017,863037869174255619,"RT @unwomenafrica: There is no such thing as too much support for women’s role in governance, classrooms, ICT &amp; any leadership role – @kare…",False,,,,0,,,,en
Fri May 12 14:25:52 +0000 2017,863037514461982722,"RT @unwomenEU: In Nigeria, @UNWomenAfrica supported the launch of the new National Action Plan on Women, Peace &amp; Security w/ @EuropeAid fun…",False,,,,0,,,,en
Fri May 12 13:35:11 +0000 2017,863024757570252801,Recent survey found that ~90% of women in Mexico City feel unsafe on buses &amp; subway https://t.co/n3erfHdpnL @UN_News_Centre #NoEsDeHombres,False,,,,42,,,,en
Fri May 12 10:35:09 +0000 2017,862979453479268354,"""They are survivors who we should be aiming to make thrivers"" - psychologist on the #ChibokGirls: https://t.co/OPNaa4VXVd via @AlertNet",False,,,,27,,,,en
Fri May 12 07:35:07 +0000 2017,862934147404365825,"Women in Liberia's political parties are often stigmatized by top party officials, @unwomenafrica expert https://t.co/87hOj2VKRc @allafrica",False,,,,20,,,,en
Fri May 12 04:35:03 +0000 2017,862888830365556737,Tanzania: Learn how mapping on smartphones could help to #endFGM: https://t.co/q0JjezUdBa v @broadly,False,,,,63,,,,en
Fri May 12 01:35:05 +0000 2017,862843539276914688,"""A lack of diagnosis can have a profound effect on autistic women's mental health."" More: https://t.co/WH1d5l3cCp via @broadly #MentalHealth",False,,,,42,,,,en
Thu May 11 22:35:11 +0000 2017,862798267247206400,Our programme gives Syrian refugee women the financial &amp; psychosocial support they deserve: https://t.co/9xY9kl6TFS #jointogether,False,,,,20,,,,en
Thu May 11 21:45:41 +0000 2017,862785810621493248,#MomsDontNeed excuses. They need their partners to share the care load. https://t.co/fOGFwINBFw https://t.co/vwVcqJjQ4B,False,,,,91,,,,en
Thu May 11 21:28:53 +0000 2017,862781583719354369,RT @unwomenafrica: Unpaid care work is a public policy issue that needs to be addressed with the seriousness it deserves - @phumzileunwomen…,False,,,,0,,,,en
Thu May 11 21:15:20 +0000 2017,862778171011330048,"RT @UN: In Yemen, a child under age 5 now dies every 10 minutes of preventable causes. @UNOCHA explains how you can help: https://t.co/ye9V…",False,,,,0,,,,en
Thu May 11 21:15:09 +0000 2017,862778124660035592,"RT @Refugees: ""Being a mother was, for me, undeniably a central point of connection to the refugee crisis"" 
- Cate Blanchett https://t.co/S…",False,,,,0,,,,en
Thu May 11 19:35:08 +0000 2017,862752955765837825,Our ED @phumzileunwomen is in Rwanda to advocate for women and #girlsinICT and their economic empowerment: https://t.co/cvgQxesZNq #TAS2017 https://t.co/NJ9GioyfUP,True,,,,46,,,,en
Thu May 11 18:35:06 +0000 2017,862737846981070848,Big win! New progressive law on #domesticviolence adopted in Kyrgyzstan: https://t.co/ACuUfwVzPo @unwomeneca #endVAW,False,,,,41,,,,en
Thu May 11 17:35:07 +0000 2017,862722752737882112,#CelebrateWomen who have been key players in history: https://t.co/2Ml94A9r5l https://t.co/bZ9XOVjzb4,False,,,,123,,,,en
Thu May 11 17:08:57 +0000 2017,862716167194071041,We won a #Webby for our piece on women's footprint in history. Give us ideas for a #5wordspeech at @TheWebbyAwards ! https://t.co/tEkyKIWo7u https://t.co/OPRTs84MJK,True,,,,26,,,,en
Thu May 11 16:35:12 +0000 2017,862707674642870272,"This #ThrowbackThursday question remains ever so pressing to humanity.
#HeForShe https://t.co/wMZMjlPI30",False,,,,332,,,,en
Thu May 11 16:20:37 +0000 2017,862704004014493696,"If we really want to #celebratewomen, we must stand up for their rights! https://t.co/y1TQ89uB5D",False,,,,229,,,,en
Thu May 11 15:30:35 +0000 2017,862691412474724354,"RT @unwomenafrica: The family is the most critical unit for sustainable development. If you have smart mamas, you have smart families - @ph…",False,,,,0,,,,en
Thu May 11 15:21:12 +0000 2017,862689053501796352,RT @TASummit: We should never forget that half of population are women.ICT Policies should be inclusive to make sure women are included. #T…,False,,,,0,,,,en
Thu May 11 15:20:07 +0000 2017,862688780809101313,RT @TASummit: Women are a critical factor in digital revolution. #TAS2017,False,,,,0,,,,en
Thu May 11 15:19:16 +0000 2017,862688563766464513,RT @unwomenafrica: Did you know that 18 million women could benefit from digital skills training if USAFs were employed? #TAS2017 @TASummit…,False,,,,0,,,,en
Thu May 11 15:17:26 +0000 2017,862688101684129792,"RT @unwomenafrica: To close the digital gender gap, USAFs must be employed and targeted at women and girls #TAS2017 @webfoundation @TASummi…",False,,,,0,,,,en
Thu May 11 15:17:10 +0000 2017,862688037024796672,RT @anneshongwe: @PaulKagame The gender digital divide will not be solved by tech itself but by Political will #TAS2017 @unwomenafrica,False,,,,0,,,,en
Thu May 11 15:16:50 +0000 2017,862687952455028737,RT @unwomenafrica: From complex coding in Kigali to graduation gowns in Pittsburgh; 2 young women fulfil their dreams in ICT https://t.co/X…,False,,,,0,,,,en
Thu May 11 15:08:30 +0000 2017,862685856812978178,RT @unwomenEU: Great news &amp; big step forward! Istanbul Convention is a gold standard in regional conventions to end violence against women.…,False,,,,0,,,,en
Thu May 11 15:08:30 +0000 2017,862685856812978178,RT @unwomenEU: Great news &amp; big step forward! Istanbul Convention is a gold standard in regional conventions to end violence against women.…,False,,,,0,,,,en
Thu May 11 15:08:30 +0000 2017,862685856812978178,RT @unwomenEU: Great news &amp; big step forward! Istanbul Convention is a gold standard in regional conventions to end violence against women.…,False,,,,0,,,,en
Thu May 11 13:35:20 +0000 2017,862662407159771136,"We cannot sit and watch as women are exploited because of their gender, race, migrant status or class background. https://t.co/qFZGj9G1wu https://t.co/4CQpW2YkQb",True,,,,283,,,,en
Thu May 11 11:05:06 +0000 2017,862624600949088256,What is a family? https://t.co/MeS9b6W7Xn,False,,,,237,,,,en
Thu May 11 10:35:09 +0000 2017,862617065420726274,"After almost losing his mother to #breastcancer,Mexican teenager came up w/ a solution: https://t.co/GAafPplycr v @HuffPost #GSEAcompetition",False,,,,79,,,,en
Thu May 11 07:35:06 +0000 2017,862571753889038340,#ThursdayThoughts: Why are women still being paid less than men? https://t.co/cJVjYUlGUO,False,,,,174,,,,en
Thu May 11 04:35:04 +0000 2017,862526446635556864,Jordan has taken 1st step to scrap law that allows rapists to escape punishment if they marry survivors https://t.co/mcvQwuIHJq @jordantimes,False,,,,62,,,,en
Thu May 11 01:35:04 +0000 2017,862481150165561344,"Investing in women&amp;girls has multiplier effect on all other econ, social, environmntl, peace, humanitarian projects https://t.co/sT0xiu7NGk",False,,,,193,,,,en
Wed May 10 22:35:07 +0000 2017,862435862935744517,Research shows these steps could help lower breast cancer risks: https://t.co/zUTn154wbZ via @nytimes,False,,,,35,,,,en
Wed May 10 19:59:39 +0000 2017,862396735741734913,RT @unwomenafrica: Great lessons from Rwanda's #Isange model of responding to #GBV to ensure security &amp; holistic justice for all @Rwandapol…,False,,,,0,,,,en
Wed May 10 19:35:07 +0000 2017,862390564628594688,".@phumzileunwomen visited “Buy From Women”, a project unlocking business potential of smallholder farmers in #Rwanda https://t.co/EP6FvdbqF1 https://t.co/z9J30ZRLtM",True,,,,63,,,,en
Wed May 10 17:23:10 +0000 2017,862357356256141312,Next week is International #DayOfFamilies! Today’s families shape tomorrow’s societies. Let it be an empowered generation! https://t.co/u8i9lh8gZF,True,,,,176,,,,en
Wed May 10 16:35:13 +0000 2017,862345288874373121,#WednesdayWisdom to share with your friends: https://t.co/3qiijIzGGJ,False,,,,131,,,,en
Wed May 10 14:42:27 +0000 2017,862316911685775361,RT @unwomenafrica: ICT can help provide opportunities for all. Bridging the gender digital divide is an absolute necessity- @ITUSecGen @ITU…,False,,,,0,,,,en
Wed May 10 14:42:17 +0000 2017,862316870157963265,RT @unwomenafrica: We need to have disaggregated data to close the digital gap - @IrinaBokova @UNESCO #TAS2017 https://t.co/GExhhEaDLY,False,,,,0,,,,en
Wed May 10 14:42:13 +0000 2017,862316852755746816,"RT @unwomenafrica: As the @TASummit kicks off in Kigali, @chebetbii explains why digital literacy matters for women and girls. https://t.co…",False,,,,0,,,,en
Wed May 10 14:38:29 +0000 2017,862315913843965954,RT @unwomenafrica: @phumzileunwomen: It is only when we join efforts across the world that we can say we are creating an inclusive economy…,False,,,,0,,,,en
Wed May 10 14:37:30 +0000 2017,862315666224939009,"RT @unwomennepal: ""Lets go climb a mountain"" says #KanchhiMaya to all women/girls who face an invisible #Everest betw. their homes &amp; the sp…",False,,,,0,,,,en
Wed May 10 14:34:43 +0000 2017,862314963582562304,RT @unwomeneca: #WednesdayWisdom from an outstanding woman who stands for gender equality. https://t.co/aInyAmUUmK,False,,,,0,,,,en
Wed May 10 14:28:46 +0000 2017,862313467377856512,RT @UN: Chibok girls: Nigeria must hold perpetrators accountable &amp; respect intl rights standards – @UNHumanRights experts https://t.co/Dkgz…,False,,,,0,,,,en
Wed May 10 14:20:03 +0000 2017,862311275803660288,The 36-hour hackathon on how to use blockchain technology in humanitarian work has started in Oslo. Good luck to all participants! https://t.co/NK5YvBt475,True,,,,32,,,,en
Wed May 10 14:02:11 +0000 2017,862306777756573696,"RT @unwomenEU: At @UN_Women, we envisage a #Planet5050 by 2030. Join us and step it up for gender equality! https://t.co/l8CNtXYfUW #Global…",False,,,,0,,,,en
Wed May 10 13:35:10 +0000 2017,862299979167223808,New online magazine in France only features stories written by Muslim women to confront stereotypes: https://t.co/wBXEfvHrDP v @womenslives,False,,,,74,,,,en
Wed May 10 10:35:07 +0000 2017,862254669405593600,Nada and her organization help survivors of violence make their own money. Proud to partner with her https://t.co/WCb3qj5MKC #Planet5050 https://t.co/uTTugplMw6,True,,,,36,,,,en
Wed May 10 07:35:06 +0000 2017,862209363750133760,#Genderequality is a matter of life&amp;death in disaster risk managmnt- @phumzileunwomen @RobertGlasserUN https://t.co/5FO66RX32H #MEXICOGP2017 https://t.co/X0ovsHJua3,True,,,,62,,,,en
Wed May 10 04:35:04 +0000 2017,862164060552474624,Ana Kotur was born with cerebral palsy. She knows that women with disabilities can be everything they want to be. #Planet5050 https://t.co/662GfI7o2M,True,,,,93,,,,en
Wed May 10 01:35:06 +0000 2017,862118767601623040,"""1.7 billion women in low and middle income countries are without mobile phones."" Let's bridge the gap: https://t.co/1szB0wGpOF v @devex",False,,,,86,,,,en
Tue May 09 22:35:07 +0000 2017,862073475133054976,.@unwomenindia gave the Delhi metro a makeover. You'll want to see this: https://t.co/sGpzgzzabd,False,,,,27,,,,en
Tue May 09 19:35:06 +0000 2017,862028173604794368,.@phumzileunwomen &amp; @RobertGlasserUN on embedding gender equality in disaster risk managemt: https://t.co/P4dRGuvZix @HuffPost #MEXICOGP2017,False,,,,64,,,,en
Tue May 09 19:13:27 +0000 2017,862022723316404227,RT @unwomeneca: Meet ten inspiring Kazak women who are making their mark in male dominated professions: https://t.co/AjEauMC4v9 @unwomenctr…,False,,,,0,,,,en
Tue May 09 18:56:10 +0000 2017,862018372501983233,"RT @UNWomenWatch: In Zimbabwe, @UNICEF Goodwill Ambassador calls for more protection of child victims of sexual violence https://t.co/XvJBK…",False,,,,0,,,,en
Tue May 09 18:55:20 +0000 2017,862018165055868928,RT @unwomenindia: .@MinistryWCD  to launch online portal for women public servants to record sexual harassment complaints https://t.co/EYhB…,False,,,,0,,,,en
Tue May 09 18:54:43 +0000 2017,862018009669541888,"RT @unwomenafrica: From the harvest &amp; training that we get from the #BuyFromWomen platform, i have bought 2 cows &amp; paid for electricity con…",False,,,,0,,,,en
Tue May 09 18:52:57 +0000 2017,862017565891190786,RT @WomenAFrontiers: Push to reform parental leave gains speed at UN. https://t.co/3RBxP43AjB via @devex https://t.co/dJIHcdI54K,False,,,,0,,,,en
Tue May 09 18:51:30 +0000 2017,862017199573282820,"RT @unwomennepal: #KanchiMaya stands tall in front of #Everest some 7,700 feet above her at Camp 2-- follow @unwomennepal 4 updates #acclim…",False,,,,0,,,,en
Tue May 09 16:35:15 +0000 2017,861982910387281920,Take our quiz to test your knowledge on women and work: https://t.co/jEesEbCZJe https://t.co/8hHil6lL9r,False,,,,31,,,,en
Tue May 09 13:50:52 +0000 2017,861941541585260546,RT @UN: Chibok girls: UN welcomes release but remains concerned about wellbeing of Boko Haram victims still in captivity. https://t.co/ntD6…,False,,,,0,,,,en
Tue May 09 13:50:37 +0000 2017,861941477873733632,"RT @UNGeneva: ""The very presence of migrants in countries places certain obligations on national authorities"" - Louise Arbour to #jointoget…",False,,,,0,,,,en
Tue May 09 13:48:31 +0000 2017,861940953032122369,RT @UNFPA: RT to share the joy of these new #mothers who fled conflict in #SouthSudan &amp; gave birth at a @UNFPAUganda clinic: https://t.co/U…,False,,,,0,,,,en
Tue May 09 13:47:32 +0000 2017,861940702703484928,.@unisdr Director calls for greater inclusion of women and girls in disaster risk reduction https://t.co/SYuwCw12ks @HuffPost #MEXICOGP2017,False,,,,108,,,,en
Tue May 09 13:43:05 +0000 2017,861939583189233665,RT @unisdr: Will Global Platform for Disaster Risk Reduction be a turning point for women in disasters? #MEXICOGP2017  https://t.co/YQYOUoB…,False,,,,0,,,,en
Tue May 09 12:59:42 +0000 2017,861928665889767424,RT @unwomenEU: Happy #EuropeDay to our EU partners! @UN_Women is proud to work with you for a #Planet5050 and #EU4Dev. Thank you for a grea…,False,,,,0,,,,en
Tue May 09 10:35:09 +0000 2017,861892287223214081,Women remain underrepresented in peace and transitional processes - in terms of numbers AND of impact they can have https://t.co/sDRoEa60pv https://t.co/JwIJzovAHs,True,,,,309,,,,en
Tue May 09 07:35:05 +0000 2017,861846971551711232,Our ED @phumzileunwomen is visiting Rwanda to participate in the Transform Africa Summit. All details: https://t.co/T54Jmev5tf #TAS2017,False,,,,41,,,,en
Tue May 09 04:35:02 +0000 2017,861801663820165120,"She gave @Barbie a makeover. Meet the ""Hijarbie"": https://t.co/0oHgHRPMfD via @CNN",False,,,,129,,,,en
Tue May 09 01:35:05 +0000 2017,861756376682516480,DYK: Financial abuse comes in many forms. These women are fighting back: https://t.co/ddVsnRs71T via @ConversationUS,False,,,,56,,,,en
Tue May 09 00:25:01 +0000 2017,861738744608698368,"“If you want to change society, working with women is a key way to do it.” - Ron Bruder, @EFE_Global Founder #HTDGTour https://t.co/zexmP8sO7S",True,,,,105,,,,en
Tue May 09 00:24:19 +0000 2017,861738565578960896,"“Being a refugee here taught me to be tough, independent and never to give up.” Syrian violinist Mariela Shaker #HTDGTour https://t.co/SInHQkJgku",True,,,,48,,,,en
Tue May 09 00:23:19 +0000 2017,861738315606872064,"“If we peel the layers of what separates us, we are all genuinely the same.” @roubamhaissen @sawa4daid #HTDGTour https://t.co/JIb4eGdjFx",False,,,,62,,,,en
Tue May 09 00:23:00 +0000 2017,861738237550882816,“This generation is ultimately concerned by this: giving.” - @alexandremars @Epic_Foundation #HTDGTour,False,,,,16,,,,en
Mon May 08 22:55:46 +0000 2017,861716282705620992,“The cost of underinvestment in gender equality is too high.” - Deputy ED Lakshmi Puri #HTDGTour https://t.co/taL3zeeRkZ,False,,,,122,,,,en
Mon May 08 22:53:59 +0000 2017,861715832396820486,“It’s important to address the disproportionate and differential impact &amp; role of women &amp; girls.” - Deputy ED Lakshmi Puri #HTDGTour,False,,,,36,,,,en
Mon May 08 22:35:07 +0000 2017,861711086298574848,Most recent @ITU estimate indicates that the global internet user #gendergap grew from 11% in 2013 to 12% in 2016 https://t.co/uWEBmtvCZs,False,,,,35,,,,en
Mon May 08 19:41:16 +0000 2017,861667333751918592,RT @HTDGTour: “Drive home the urgency of Planet 50-50 by 2030” Hear @UN_Women ED Lakshmi Puri talk #genderequality in #NYC May 8th https://…,False,,,,0,,,,en
Mon May 08 19:35:06 +0000 2017,861665785168752640,"#SaudiArabia's king took first step to loosen the guardianship system, granting women more freedom: https://t.co/vzYYzxZ8zq @Newsweek",False,,,,82,,,,en
Mon May 08 16:35:10 +0000 2017,861620501411753985,A peace agreement is a chance to address structural inequality. More on women&amp; Colombia's  peace process: https://t.co/q9vcVblDCM #UNSCR1325 https://t.co/7sFnsFYRbC,True,,,,49,,,,en
Mon May 08 14:54:24 +0000 2017,861595143236968448,"RT @MTV: Thank you for your beautiful Best Actor in a Movie acceptance speech at the #MTVAwards, @EmmaWatson 💖 https://t.co/iGN3nQQylL",False,,,,0,,,,en
Mon May 08 14:49:03 +0000 2017,861593798027169792,Congratulations to our Goodwill Ambassador @EmmaWatson! https://t.co/wgNPxwHka7,False,,,,131,,,,en
Mon May 08 14:45:17 +0000 2017,861592847602126848,Women count. We call for collection and use of sex- and age-disaggregated data in #disasters &amp; #DRR at #MEXICOGP2017. @isdr @norwayingeneva https://t.co/56VVJyYmf3,True,,,,23,,,,en
Mon May 08 14:25:31 +0000 2017,861587874982047745,RT @UNICEF: .@priyankachopra is shining a light on our work to #ENDviolence ag. children in #Zimbabwe. Check out her her Insta → https://t.…,False,,,,0,,,,en
Mon May 08 14:24:56 +0000 2017,861587728655425536,RT @UN: These journalists were not silent. They refused to quit. Join them &amp; support #PressFreedom https://t.co/4sxrQCf5uB https://t.co/GW6…,False,,,,0,,,,en
Mon May 08 14:22:09 +0000 2017,861587029259419648,"RT @HansBrattskar: We encourage more support for important initiative (GIR) by @UN_Women @Federation @unisdr on women leadership in #DRR 
#…",False,,,,0,,,,en
Mon May 08 14:21:35 +0000 2017,861586883033403392,"RT @INTGenderChamps: ""Raising women’s voices in intergovtl fora"" watch publicat° launch w/ @UN_Women @UN_PGA @UAEMissionToUN @swiss_un : ht…",False,,,,0,,,,en
Mon May 08 14:21:26 +0000 2017,861586846253555712,RT @WomenAFrontiers: Listen up! @ListenLadiesPod has partnered with @UN_Women for our new episode out tomorrow! Subscribe here: https://t.c…,False,,,,0,,,,en
Mon May 08 13:35:11 +0000 2017,861575207215136769,The #MondayMotivation you need for more #womeninpolitics: https://t.co/nel2Ir32cd,False,,,,113,,,,en
Mon May 08 10:35:08 +0000 2017,861529896358744064,How can we work together to make future generations financially secure? Follow @UNECOSOC event 8-10 May https://t.co/IqsBy9oKNx #GlobalGoals https://t.co/xVQPUV84eu,True,,,,39,,,,en
Mon May 08 07:35:06 +0000 2017,861484590938173440,Women are central to community resilience. Their leadership matters for disaster risk reduction.  #MEXICOGP2017 #DRR @Federation @unisdr https://t.co/4d4f0RyVWU,True,,,,111,,,,en
Mon May 08 04:35:04 +0000 2017,861439284666146816,Understanding the myriad of roles women play in conflict is essential to address the root causes of conflict: https://t.co/NJxAMDKhnf https://t.co/kQNi67rEuq,True,,,,154,,,,en
Mon May 08 01:35:04 +0000 2017,861393982483570688,UK: Women influencers are out-earning men w/ sponsored content &amp; brand collaborations: https://t.co/EQSYesarbg v @CosmopolitanUK #GirlBoss,False,,,,28,,,,en
Sun May 07 22:35:05 +0000 2017,861348689117401089,The capacity to read should not be taken for granted. We need to make sure no woman is left behind! https://t.co/fprg5ADMOU,False,,,,472,,,,en
Sun May 07 19:35:07 +0000 2017,861303400943714305,Women's lives tell the story of the fight for #genderequality. Here's a look at the Colombian case: https://t.co/2ynHOjbSKF,False,,,,48,,,,en
Sun May 07 16:35:11 +0000 2017,861258116977045509,Study shows women and minorities remain woefully underrepresented on Wall Street: https://t.co/RVrHPXVgwX v @washingtonpost,False,,,,152,,,,en
Sun May 07 13:35:08 +0000 2017,861212806015799296,Aisholpan broke the stereotype that only men could master and hunt with eagles. She became Mongolia's first-ever eagle huntress. #Planet5050 https://t.co/neHrWN4gpp,True,,,,247,,,,en
Sun May 07 10:35:04 +0000 2017,861167491724304384,".@wendydavis explains how for her, feminism involves reproductive rights: https://t.co/7pZxpNM8ud v @bustle cc: @_deedsnotwords",False,,,,40,,,,en
Sun May 07 07:35:13 +0000 2017,861122230654308352,"Even though this law allows women to own land, many men didn't think this should be the case. https://t.co/jDFYJWJf3n #FromWhereIStand https://t.co/uLZGOk55fe",True,,,,67,,,,en
Sun May 07 04:35:03 +0000 2017,861076893017272320,This illustrator is using @instagram to present some important #genderequality movements in India https://t.co/34vUpbn6d7 via @HuffPost,False,,,,72,,,,en
Sun May 07 01:35:04 +0000 2017,861031596908044288,"Meet Debora. She's an indigenous activist, human rights defender and lawyer: https://t.co/AToZ9Yb5DW #FromWhereIStand https://t.co/9wNXEiDPGt",True,,,,61,,,,en
Sat May 06 22:35:07 +0000 2017,860986308726009856,Here is how Brazil commemorated a week of appreciation for #domesticworkers: https://t.co/6M8l82djWM #TrabalhadorasDomésticas @ONUMulheresBR https://t.co/G0atiO9GYc,True,,,,21,,,,en
Sat May 06 22:08:28 +0000 2017,860979603116089344,RT @phumzileunwomen: This is hopeful news. #ChibokGirls #BringBackOurGirls https://t.co/XVnWZqPyei,False,,,,0,,,,en
Sat May 06 19:35:14 +0000 2017,860941043314851840,Chile: @Laboratoriacl teaches young women from disadvantaged backgrounds how to code: https://t.co/yT1jKpfG2S v @DeutscheWelle #GirlsWhoCode,False,,,,42,,,,en
Sat May 06 16:35:06 +0000 2017,860895709905780741,Guatemala is making an effort to better sex education &amp; lower teenage unwanted pregnancies: https://t.co/5y8A9QigpV via @Independent,False,,,,76,,,,en
Sat May 06 13:35:08 +0000 2017,860850418322223105,“The dominant economic paradigms are at odds with the rights of indigenous peoples”- Victoria Tauli Corpuz https://t.co/HP7gKLFmV9 #UNPFFI16 https://t.co/dMV8OHS4AT,True,,,,39,,,,en
Sat May 06 13:35:02 +0000 2017,860850392749326337,Watch to the end for a fact you may not know... https://t.co/hTlUezMOkK,False,,,,232,,,,en
Sat May 06 10:35:03 +0000 2017,860805100306124801,Did you know about these gender biases in science? https://t.co/nDKK08wFai via @Forbes,False,,,,65,,,,en
Sat May 06 07:35:06 +0000 2017,860759814682685440,What happens to women fighters after conflict? Insightful study of the Maoist experience: https://t.co/eBK8Awlp2V #UNSCR1325 https://t.co/T89l4FNmRO,True,,,,68,,,,en
Sat May 06 04:35:08 +0000 2017,860714524655136768,This number needs to change to zero! Check out our new study on masculinities in MENA by @unwomenarabic @Promundo_US https://t.co/Ky12jSXFMH https://t.co/gUPO8Qrcd3,True,,,,73,,,,en
