created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Sat May 26 21:18:08 +0000 2018,1000486264049754112,Good news! The @HiltonHotels becomes the first major hotel company to put in place science-based targets to reduce carbon emissions by 61% in 2030 in line with the #ParisAgreement https://t.co/Vtgs84TljA #climateaction @sciencetargets @GCAS2018 https://t.co/vszQSmgIoi,0,0,277.0,522.0
Sat May 26 21:17:38 +0000 2018,1000486137729871872,"If we want to stay below 1.5oC and be in line with the #ParisAgreement, the EU and other developed countries must reach net-zero greenhouse gas emissions by 2050 @EU_Commission #2050climate #netZero2050 #CleanEnergyEU #2050strategy",0,0,19.0,19.0
Sat May 26 21:17:31 +0000 2018,1000486109351174150,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:17:28 +0000 2018,1000486099649744897,"A ‘hostile environment’ for #Renewables:  Great explanation from the @Independent why #CleanEnergy investment has plummeted in the #UK
 https://t.co/kQFfTOjkOL

#EnergyTransition #CleanEnergyEU
#ClimateChange #ClimateAction #Scotland

https://t.co/CDDOBivwZe",0,0,148.0,97.0
Sat May 26 21:17:25 +0000 2018,1000486084160126977,"New study using our bottom trawl survey data &amp; other data sources predicts #AtlanticCod thermal habitat could shrink by as much as 90% by end of century, #lobster populations could shift 200mi north b/c of #climatechange https://t.co/QFM8lO1Wgk https://t.co/m2lSeePjBy",0,0,3.0,4.0
Sat May 26 21:17:23 +0000 2018,1000486077528985600,"We can build a better future for our children, and the first step is to learn innovative ways to fight #ClimateChange https://t.co/DJRYjKN0mO https://t.co/RMHpeaYH7H",0,0,44.0,60.0
Sat May 26 21:17:19 +0000 2018,1000486060785254400,"Right! Tiny 0.01% Of Atmosphere And 0.01% Of Earth’s Biomass Drive Nearly 100% Of Climate!  https://t.co/HcGlaOQhqS via @notrickszone
~
#気候変動 #温暖化? #地球温暖化？ #ClimateChange https://t.co/QNuxJlvbSv",0,0,13.0,12.0
Sat May 26 21:17:09 +0000 2018,1000486017541931008,"We don't inherit the earth from our ancestors...we borrow it from our grandchildren. Can politicians and leaders overcome our differences in time to save the world? 🌎🌍🌏

Watch the full statement here: https://t.co/AU2YhRwO3O #ClimateChange #ClimateAction #bcpoli #NorthVan https://t.co/9Q0yxCo3xD",0,0,58.0,124.0
Sat May 26 21:17:03 +0000 2018,1000485993915428864,Remember that #Biodiversity has been reduced by 58% during the last 40 years according to the @WWF https://t.co/x4rhvYdvwA  By taking action on #ClimateChange we can preserve the beautiful ecosystems that sustain our planet https://t.co/wsuLcZPRUR,0,0,189.0,207.0
Sat May 26 21:16:19 +0000 2018,1000485806413299712,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sat May 26 21:16:18 +0000 2018,1000485804786028545,"The ocean generates value on par w/ the world’s 7th largest economy—at least $2.5 trillion per year! And yet, our seas are threatened by #climatechange, over-exploitation, and more. How businesses can help turn the tide: #HowToByBCG https://t.co/92MCuwQGPs https://t.co/1zzSLUKtdM",0,0,23.0,33.0
Sat May 26 21:16:17 +0000 2018,1000485799664766976,Remember that #Biodiversity has been reduced by 58% during the last 40 years according to the @WWF https://t.co/x4rhvYdvwA  By taking action on #ClimateChange we can preserve the beautiful ecosystems that sustain our planet https://t.co/wsuLcZPRUR,0,0,189.0,207.0
Sat May 26 21:16:12 +0000 2018,1000485778198183937,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:16:10 +0000 2018,1000485769318936578,"From “sunny day flooding” to #SubtropicalStormAlberto, a global and hyper local approach to #climatechange @MiamiHeraldOp  https://t.co/bUeWuEwGAF",0,0,4.0,6.0
Sat May 26 21:15:56 +0000 2018,1000485712217583616,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sat May 26 21:15:49 +0000 2018,1000485683943780352,"#StopAdani Demand #ClimateAction 

#auspol #qldpol 

#ClimateChange is real #Science 

#insiders #TheDrum #QandA #MatterOfFact https://t.co/wqdSr57XY7",0,0,6.0,4.0
Sat May 26 21:15:49 +0000 2018,1000485681490083840,"#StopAdani Demand #ClimateAction 

#auspol #qldpol 

#ClimateChange is real #Science 

#insiders #TheDrum #QandA #MatterOfFact https://t.co/wqdSr57XY7",6,4,,
Sat May 26 21:15:25 +0000 2018,1000485580684247040,"You don’t have to believe in #climatechange to go 100% renewable energy with Wind Water and Solar. Energy Independence, Economic Boost, Health Benefits etc",0,0,5.0,2.0
Sat May 26 21:15:20 +0000 2018,1000485561164066816,"The EU is investing almost €3.4 billion in the final phase of #H2020 to help develop ground-breaking solutions to achieve the #ParisAgreement targets &amp; @UN #SDGs ➡️ https://t.co/2LxmcGcxmG (PDF)
#InvestEUresearch #CleanEnergyEU @EUClimateAction @Energy4Europe #EUGreenWeek https://t.co/iOqtquTh4W",0,0,69.0,80.0
Sat May 26 21:15:09 +0000 2018,1000485513885822978,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:15:07 +0000 2018,1000485505937629185,"As a nation we need to understand the problems we face as a result of #ClimateChange 

#Refugees #Drought #Flood #Bushfire

We must elect governments who understand the #science

#auspol #qldpol

#StopAdani Demand #ClimateAction 

#insiders #TheDrum #QandA https://t.co/VU1CgavEv2",0,0,10.0,8.0
Sat May 26 21:14:46 +0000 2018,1000485417056178181,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sat May 26 21:14:33 +0000 2018,1000485362697981952,"🌎

Impact of #climatechange

Scientists calculated that, after #hurricane Harvey had passed, the ocean waters lost approximately 6 x 1020 Joules of heat. 

That’s about 10 million times as much energy as the atomic bomb dropped on Hiroshima.

https://t.co/ZNLpKj8kFo

#science https://t.co/riKQoG2aG4",0,0,85.0,77.0
Sat May 26 21:14:32 +0000 2018,1000485360940605440,"""The effects of climate are increasingly being recognized in a variety of infectious diseases, but so far as we know this is the first time it has been implicated in the distribution of antibiotic resistance over geographies,""

#ActOnClimate #ClimateChange https://t.co/s4RzUJyZiD",0,0,172.0,125.0
Sat May 26 21:14:12 +0000 2018,1000485274185498625,This whole thread reviewing the record of the last year — @ilangoldenberg doesn’t even mention #TPP or #NAFTA or #ParisAgreement — ends with the point that keeps me up at night.  We’ve had it easy thus far.  Trump’s never had to face a real crisis. https://t.co/xJKwKGWLZp,3,3,,
Sat May 26 21:14:07 +0000 2018,1000485254358945792,"Rice may become less nutritious in future, scientists find (As is often the case people who are already vulnerable will suffer disproportionately, while selfish fools such as @realDonaldTrump pretend that #climatechange isn’t an issue #uspolitics #auspol) https://t.co/47fNXeAMK8",0,0,23.0,16.0
Sat May 26 21:13:56 +0000 2018,1000485209219969024,"Oil companies will now have to reveal more about their inner workings, which could provide the plaintiffs more ammunition.

#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/OpTX7Sm4hM",0,0,114.0,148.0
Sat May 26 21:13:56 +0000 2018,1000485206757969920,"A ‘hostile environment’ for #Renewables:  Great explanation from the @Independent why #CleanEnergy investment has plummeted in the #UK
 https://t.co/kQFfTOjkOL

#EnergyTransition #CleanEnergyEU
#ClimateChange #ClimateAction #Scotland

https://t.co/CDDOBivwZe",0,0,148.0,97.0
Sat May 26 21:13:42 +0000 2018,1000485151950884864,"We can build a better future for our children, and the first step is to learn innovative ways to fight #ClimateChange https://t.co/DJRYjKN0mO https://t.co/RMHpeaYH7H",0,0,44.0,60.0
Sat May 26 21:13:41 +0000 2018,1000485145470685184,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sat May 26 21:13:38 +0000 2018,1000485132237725696,"Hundreds of millions of dollars from corporations, such as ExxonMobil, and wealthy individuals, such as the billionaires Charles and David Koch, have supported the development of a sprawling climate misinformation network. https://t.co/ZSl8MO0SfZ #longreads #ClimateChange (Coll…",0,0,6.0,5.0
Sat May 26 21:13:26 +0000 2018,1000485081146904578,"Oil companies will now have to reveal more about their inner workings, which could provide the plaintiffs more ammunition.

#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/OpTX7Sm4hM",0,0,114.0,148.0
Sat May 26 21:13:08 +0000 2018,1000485006697906176,"Bad Buzz For Bees AND Us - Honeybees may be dying in larger numbers due to #climatechange https://t.co/T3z9aDyzbF via @business  

@ShiCooks @1o5CleanEnergy @c255666a459a495 @HelpsCharlie @jeremyhdent @freshnewengland @arikring @AssaadRazzouk @johnmacleod19 @DC_Resister_Bee https://t.co/2gDVpMG28u",0,0,23.0,22.0
Sat May 26 21:12:53 +0000 2018,1000484942478897153,"Oil companies will now have to reveal more about their inner workings, which could provide the plaintiffs more ammunition.

#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/OpTX7Sm4hM",0,0,114.0,148.0
Sat May 26 21:12:31 +0000 2018,1000484851143794688,"The causes and consequences of climate change demand close attention.

Displaced people must be able to get on with their lives in dignity. 

#ActOnClimate #ClimateChange https://t.co/dbR2kQIyFA",0,0,124.0,111.0
Sat May 26 21:12:25 +0000 2018,1000484827987042304,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:11:51 +0000 2018,1000484682713059328,Suggestions on @NewshubNationNZ that anyone could really have been surprised by the Govt's ban on new offshore oil exploration is a pretty long bow to draw. Arguments against action to #endoil exploration amount to climate denial plain and simple. #nationnz #climatechange #nzpol https://t.co/0udKufIKju,0,0,26.0,40.0
Sat May 26 21:11:50 +0000 2018,1000484681798897666,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:11:47 +0000 2018,1000484668909740032,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sat May 26 21:11:46 +0000 2018,1000484664371490819,"Governments are accelerating carbon pricing initiatives to curb emissions and raise revenues, finds a recent @WorldBank report https://t.co/bO7QldD4WK  Market-based #ClimateChange mitigation is a powerful way to create a #LowCarbonEconomy https://t.co/2J0x3Z5R9f",0,0,218.0,254.0
Sat May 26 21:11:38 +0000 2018,1000484631848849408,"Hey Sweden, here is a radical thought. How about joining an initiative that will do more for #climate and #fossilfree future than most? Combining #nuclear and #renewables globally will be essential for meeting #ParisAgreement targets #cem9 #NICEFuture https://t.co/oceAXVtenL",0,0,3.0,5.0
Sat May 26 21:10:53 +0000 2018,1000484439862972416,"From air pollution, to online #wildlife trade and puffins in peril – Check out the green news roundup https://t.co/zkcue0adtj https://t.co/5CWdTLcQjt #ClimateChange (Collected from Greenpeace)",0,0,1.0,1.0
Sat May 26 21:10:34 +0000 2018,1000484362767556609,"As a nation we need to understand the problems we face as a result of #ClimateChange 

#Refugees #Drought #Flood #Bushfire

We must elect governments who understand the #science

#auspol #qldpol

#StopAdani Demand #ClimateAction 

#insiders #TheDrum #QandA https://t.co/VU1CgavEv2",0,0,10.0,8.0
Sat May 26 21:10:28 +0000 2018,1000484336439779328,"As a nation we need to understand the problems we face as a result of #ClimateChange 

#Refugees #Drought #Flood #Bushfire

We must elect governments who understand the #science

#auspol #qldpol

#StopAdani Demand #ClimateAction 

#insiders #TheDrum #QandA https://t.co/VU1CgavEv2",0,0,10.0,8.0
Sat May 26 21:10:25 +0000 2018,1000484323970244608,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sat May 26 21:10:21 +0000 2018,1000484308119891968,"Huge tempete here in the Loire this evening, and half an hour later it was calm. It was like a monsoon. Is our weather changing? #LoireValley #climatechange",0,0,2.0,5.0
Sat May 26 21:09:41 +0000 2018,1000484139773050880,Protecting #ClimateChange Refugees Kumi #auspol #qldpol #StopAdani https://t.co/bCWfS4D3R1 https://t.co/aG1J7HFcd7,0,0,5.0,5.0
Sat May 26 21:09:38 +0000 2018,1000484126930026497,Protecting #ClimateChange Refugees Kumi #auspol #qldpol #StopAdani : https://t.co/XKgIySd2uF #climatechange,0,0,4.0,4.0
Sat May 26 21:09:35 +0000 2018,1000484115450335232,"Governments are accelerating carbon pricing initiatives to curb emissions and raise revenues, finds a recent @WorldBank report https://t.co/bO7QldD4WK  Market-based #ClimateChange mitigation is a powerful way to create a #LowCarbonEconomy https://t.co/2J0x3Z5R9f",0,0,218.0,254.0
Sat May 26 21:09:35 +0000 2018,1000484112468140032,"As a nation we need to understand the problems we face as a result of #ClimateChange 

#Refugees #Drought #Flood #Bushfire

We must elect governments who understand the #science

#auspol #qldpol

#StopAdani Demand #ClimateAction 

#insiders #TheDrum #QandA https://t.co/VU1CgavEv2",0,0,10.0,8.0
Sat May 26 21:09:29 +0000 2018,1000484086937542656,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:09:17 +0000 2018,1000484037801070592,Demonstrators march ahead of Keystone XL hearing | Montana Free Press https://t.co/vBQsvekqye #keystoneXL #mtnews #climatechange,0,0,1.0,1.0
Sat May 26 21:09:11 +0000 2018,1000484014384467969,"What are some of the many risks of thawing permafrost?
https://t.co/ghgHOKuPXT #climatechange #climateaction 
#environment 
#energy https://t.co/wQ2fOaXIaX",0,0,,
Sat May 26 21:09:07 +0000 2018,1000483995971346434,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sat May 26 21:09:04 +0000 2018,1000483982725836801,@AdamRogers2030 @RichardMunang @CanGeoEdu @UNDPClimate @ScheuerJo @martinfredras @HelenClarkNZ @helene_wpli @ggonzzalezz @GaryLewisUN It takes a village to address #climatechange and spur mass scale #Sustainability efforts @AdamRogers2030 . I’m encouraged at what #DigitalTransformation and #IoT hold in store for tackling what governments cannot. Cc @IanGertler @IoTchannel,0,0,4.0,6.0
Sat May 26 21:09:03 +0000 2018,1000483980628643840,"#WeThePeoples #Africa - This is alarming #BeReminded ""......increased water stress by 2020. Let us #Share #Contribute the #Best in us #InnovativeVolunteerism  #BettertheBest Dr. @RichardMunang @UNEnvironment #ClimateChange Swift #ClimateAction @AchieveSol @_AfricanUnion @UNFCCC https://t.co/Y0sswhQzBq",0,0,3.0,3.0
Sat May 26 21:09:00 +0000 2018,1000483966099574784,"RT @SamSmithCinci: #Sustainability, #ClimateChange awareness, and protecting native #ecology 🦅🌹on #Alcatraz. Great job, @NatlParkService! https://t.co/n00bIhpNPC",0,0,,
Sat May 26 21:08:49 +0000 2018,1000483921493155840,"Huge tempete here in the Loire this evening, and half an hour later it was calm. It was like a monsoon. Is our weather changing? #LoireValley #climatechange",2,5,,
Sat May 26 21:08:48 +0000 2018,1000483918066352128,"I notice climate change is used to bully nominees in confirmation hearings. Guess what, we live in a free society and we can disagree. So, let’s have a conversation, shall we?

@AlexEpstein @RubinReport #GlobalWarming #climatechange 

#MAGA #Trump #KAG 

https://t.co/rIBrfK6zUN",0,1,,
Sat May 26 21:08:23 +0000 2018,1000483812650827776,"Fantastic #EyeOnEarth webinar @lucasjoppa! Neat @inaturalist &amp; @Microsoft are partnering. It's also brilliant to learn of @Microsoft's #AIforEarth initiative to find &amp; scale solutions for global #Biodiversity, #ClimateChange, #Water, &amp; #Agriculture issues! https://t.co/RGZjlSLPfp https://t.co/PQ9hFwTHBt",0,0,5.0,7.0
Sat May 26 21:08:05 +0000 2018,1000483736796913664,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sat May 26 21:07:55 +0000 2018,1000483694090641408,"If we want to stay below 1.5oC and be in line with the #ParisAgreement, the EU and other developed countries must reach net-zero greenhouse gas emissions by 2050 @EU_Commission #2050climate #netZero2050 #CleanEnergyEU #2050strategy",0,0,19.0,19.0
Sat May 26 21:07:45 +0000 2018,1000483653879848962,"To base public policy on a few discredited papers and fossil fuel donors is simply irresponsible (and probably corrupt!). 

#ActOnClimate #ClimateChange #KeepItInTheGround #Science   https://t.co/H3J8EnD9z5",0,0,113.0,111.0
Sat May 26 21:07:42 +0000 2018,1000483641359720448,"Future ""conflicts and crises"" due to shifting water supply https://t.co/BYYr5sB4Al #GlobalWaterCrisis #ClimateChange #water #GlobalSecurity",0,0,2.0,0.0
Sat May 26 21:07:33 +0000 2018,1000483601887236099,"""The effects of climate are increasingly being recognized in a variety of infectious diseases, but so far as we know this is the first time it has been implicated in the distribution of antibiotic resistance over geographies,""

#ActOnClimate #ClimateChange https://t.co/s4RzUJyZiD",0,0,172.0,125.0
Sat May 26 21:07:19 +0000 2018,1000483544844656640,"If we want to stay below 1.5oC and be in line with the #ParisAgreement, the EU and other developed countries must reach net-zero greenhouse gas emissions by 2050 @EU_Commission #2050climate #netZero2050 #CleanEnergyEU #2050strategy",0,0,19.0,19.0
Sat May 26 21:07:02 +0000 2018,1000483474174865408,"Each party should be working towards combating #climatechange as their TOP priority. We must advance policies and laws to fight climate change, engage with businesses to reduce carbon emissions and help people and nature adapt to a changing climate. https://t.co/YjT32ZVRtj",16,10,,
Sat May 26 21:06:57 +0000 2018,1000483449105539072,"If we want to stay below 1.5oC and be in line with the #ParisAgreement, the EU and other developed countries must reach net-zero greenhouse gas emissions by 2050 @EU_Commission #2050climate #netZero2050 #CleanEnergyEU #2050strategy",19,19,,
Sat May 26 21:06:54 +0000 2018,1000483438342778880,"Time to support the communities that are taking a stand today at the #climatechange and #HUMANRIGHTS hearings. 

Support their call for #ClimateJustice &gt;&gt; https://t.co/2PrP4RWcgI and watch the hearings here: https://t.co/gb3SMQKgy5 https://t.co/uz9eWTIXJu",0,0,89.0,172.0
Sat May 26 21:06:54 +0000 2018,1000483438342778880,"Time to support the communities that are taking a stand today at the #climatechange and #HUMANRIGHTS hearings. 

Support their call for #ClimateJustice &gt;&gt; https://t.co/2PrP4RWcgI and watch the hearings here: https://t.co/gb3SMQKgy5 https://t.co/uz9eWTIXJu",0,0,89.0,172.0
Sat May 26 21:06:39 +0000 2018,1000483375432568836,"🌎

Impact of #climatechange

Scientists calculated that, after #hurricane Harvey had passed, the ocean waters lost approximately 6 x 1020 Joules of heat. 

That’s about 10 million times as much energy as the atomic bomb dropped on Hiroshima.

https://t.co/ZNLpKj8kFo

#science https://t.co/riKQoG2aG4",0,0,85.0,77.0
Sat May 26 21:06:27 +0000 2018,1000483326971408384,"Right! Tiny 0.01% Of Atmosphere And 0.01% Of Earth’s Biomass Drive Nearly 100% Of Climate!  https://t.co/HcGlaOQhqS via @notrickszone
~
#気候変動 #温暖化? #地球温暖化？ #ClimateChange https://t.co/QNuxJlvbSv",0,0,13.0,12.0
Sat May 26 21:06:03 +0000 2018,1000483223544238081,"Bad Buzz For Bees AND Us - Honeybees may be dying in larger numbers due to #climatechange https://t.co/T3z9aDyzbF via @business  

@ShiCooks @1o5CleanEnergy @c255666a459a495 @HelpsCharlie @jeremyhdent @freshnewengland @arikring @AssaadRazzouk @johnmacleod19 @DC_Resister_Bee https://t.co/2gDVpMG28u",0,0,23.0,22.0
Sun May 27 01:33:47 +0000 2018,1000550601430728704,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:33:34 +0000 2018,1000550548783878144,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:33:30 +0000 2018,1000550532467965952,"Results suggest that achieving the 1.5 °C target is likely to reduce aggregate damages and lessen global inequality, and that failing to meet the 2 °C target is likely to increase economic damages substantially. #ParisAgreement #climate https://t.co/hGRHeE8Tg7",0,0,5.0,4.0
Sun May 27 01:33:28 +0000 2018,1000550523789983745,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:33:02 +0000 2018,1000550413119164416,"We Need To Spend Less Time Guarding The Galaxy &amp; More Time Protecting The Planet From #ClimateChange -

@takvera @Team4Nature300 @Jackthelad1947 @haloefekti @johnmacleod19 @Writerer @JohnOSullivan36 @krosenlund_com @KAdnoub @Alex_Verbeek @sindicatum @nomoreslaves @Shambles151 https://t.co/1rEfzWJnb2",0,0,17.0,22.0
Sun May 27 01:29:21 +0000 2018,1000549488107409408,"""Our mission: Protect &amp; hand on planet Earth to future generations. Make sure to be part of the solution"". https://t.co/xmoWjxiA6F #climatechange #climateaction 
#environment 
#energy https://t.co/DyUW5BcwR2",2,4,,
Sun May 27 01:29:09 +0000 2018,1000549433963044864,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sun May 27 01:29:06 +0000 2018,1000549423900905473,Journal article: synthesis of #ClimateChange impacts in #LatinAmerica and the Caribbean. What are the consequences for societies and development? https://t.co/KKrCu7n9vM,0,0,11.0,9.0
Sun May 27 01:28:39 +0000 2018,1000549310105141248,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:28:17 +0000 2018,1000549218497347584,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange - #Dubai #Startup https://t.co/c3w86GrxJW,0,0,1.0,1.0
Sun May 27 01:28:11 +0000 2018,1000549191750369281,"As we think and talk (mostly just that) about #climatechange, a gorgeous unsettling vision of #Wellington https://t.co/pXOxbZfFTV #poetry #sealevelrise #greatdiving #waterworld",0,0,,
Sun May 27 01:28:02 +0000 2018,1000549155327000577,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:28:02 +0000 2018,1000549153032650752,#Mission:#Climate @ home &gt; Buy drinking water &amp; soda in big bottles... #ClimateChange #Tip #ActOnClimate,1,0,,
Sun May 27 01:27:41 +0000 2018,1000549068207112192,"The past year has seen leaders from cities, states, and businesses across the U.S. commit to reducing emissions in support of #AmericasPledge. Together, we will continue to work towards our #ParisAgreement goals to ensure a clean, safe environment for all. https://t.co/ZhLwKOpvro",0,0,2001.0,3909.0
Sun May 27 01:27:20 +0000 2018,1000548977756987392,"Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.
#TenBuckTurnbull",0,0,150.0,152.0
Sun May 27 01:27:20 +0000 2018,1000548976880369664,"Environment ministers from China, South Africa, Brazil and India met in Durban over the weekend to solidify their cooperation in a year they hope to gain concessions from wealthy countries on the rules of the #ParisAgreement: https://t.co/K4TROoR34T https://t.co/G571nbtUIq",0,0,7.0,8.0
Sun May 27 01:27:18 +0000 2018,1000548968814833666,"East #Africa: And the answer is...GOOD GOVERNANCE. No. 1 priority for #climatechange #adaptation &amp; protection against #risk of disaster, conflict &amp; #displacement = Look/g after the most vulnerable people in society. Study @ProfMarkMaslin https://t.co/xWDN8IbzVn via @TC_Africa",0,0,1.0,6.0
Sun May 27 01:27:12 +0000 2018,1000548943783116801,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:27:03 +0000 2018,1000548908802674690,Oregon's Youth understand the issues of #climatechange - Here's their message to our lawmakers #orpol https://t.co/D9MxBXIVP4 https://t.co/WSZWtIiggO,4,4,,
Sun May 27 01:26:55 +0000 2018,1000548874912546816,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:26:40 +0000 2018,1000548811134066688,"4 consecutive years of drought wiped out Mario's farm.

He migrated to New Jersey in hopes of providing for his family.

7 months later he was deported back to Guatemala.

🌎 Mario's family is already facing the devastating consequences of #climatechange.

https://t.co/uCHMFHN3Hy",0,0,23.0,28.0
Sun May 27 01:26:14 +0000 2018,1000548700261793792,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:25:20 +0000 2018,1000548475690504192,"For Arctic explorer from Iowa, melting sea ice raises chilling concerns - The Daily Nonpareil https://t.co/nxmJBrsDYX #arctic #climatechange",0,0,,
Sun May 27 01:25:16 +0000 2018,1000548458024001536,"@Vic_Rollison In about 400 years, a @TurnbullMalcolm  descendant will be on @SBS Who Do You Think You Are and the day after the broadcast the families will change their surname to Shorten. #NBN FAILED- BAND #refugees #climatechange #supersaturday 
@billshortenmp",0,1,,
Sun May 27 01:25:06 +0000 2018,1000548418283036672,"Seasteading is one of the most sustainable, quickest and most cost-effective methods to respond to rising sea levels. Become a part of the solution at https://t.co/gnKzwjnNkh 
#climatechange #risingsealevels #VaryonICO #blockchain #ecotech",0,0,62.0,69.0
Sun May 27 01:24:56 +0000 2018,1000548375446552576,#Blockchain alliance aims to track carbon credits to fight #climatechange - CNET https://t.co/8fbeMsySSe @chris_rezendes @SphereAnalytics,0,0,6.0,2.0
Sun May 27 01:24:52 +0000 2018,1000548357146849280,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange https://t.co/3VrL0wVFy9,0,0,6.0,6.0
Sun May 27 01:24:44 +0000 2018,1000548323483439104,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:24:33 +0000 2018,1000548276628807680,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
