created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Fri May 17 05:51:32 +0000 2019,1129263159410401281,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:51:30 +0000 2019,1129263150031822848,"Godse? 
Nehru?
Really?

What about:
#Jobs? #FarmerSuicides? #Healthcare? #Education #ClimateChange? 
#WomensSafety?
#ElectoralBonds? #Demonetisation?
Is the past a bigger issue than the future? Can't India see through distractions? Are we idiots?",0,0,958.0,3000.0
Fri May 17 05:51:28 +0000 2019,1129263143622914048,"MUST READ
Bob Hawke wanted to act on #ClimateChange
#RioTinto
#LNPPropaganda
#IPA
#Coal Lobby

https://t.co/KwZqyFTHE1 

#Environment @Tony_Burke @billshortenmp #DoItForBobHawke https://t.co/VZxLmxI6TH",0,0,4.0,3.0
Fri May 17 05:51:19 +0000 2019,1129263105853272065,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:51:16 +0000 2019,1129263092540551168,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:51:07 +0000 2019,1129263055903350785,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:51:07 +0000 2019,1129263054712115201,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:51:07 +0000 2019,1129263052900175877,"Coming soon to the Mindfulness Online Training Podcast - Mahesh Hayward @Beardedvegan1 talking about spirituality, climate change and veganism. Watch this space!!

https://t.co/TuLkxj55ni

#climatechange #spirituality #veganism https://t.co/jY7sgF2nTt",0,0,1.0,5.0
Fri May 17 05:50:57 +0000 2019,1129263013888970752,"Godse? 
Nehru?
Really?

What about:
#Jobs? #FarmerSuicides? #Healthcare? #Education #ClimateChange? 
#WomensSafety?
#ElectoralBonds? #Demonetisation?
Is the past a bigger issue than the future? Can't India see through distractions? Are we idiots?",0,0,958.0,3000.0
Fri May 17 05:50:53 +0000 2019,1129262996964823042,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:53 +0000 2019,1129262995266125824,"We can literally roll out #solar panels like a rug. Why are we still talking about coal and pipelines?

Let's get moving! RT if its time to go #renewable.

#ActOnClimate #climate #energy #cdnpoli #ClimateStrike #GreenNewDeal #go100re https://t.co/nzmIdBRQe2",0,0,547.0,829.0
Fri May 17 05:50:47 +0000 2019,1129262972445106176,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:46 +0000 2019,1129262964241051648,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:42 +0000 2019,1129262948747055104,"Director-General @FrankRijsberman says ""If you want to grow your #economy it has to be #greengrowth; #growth that is both #sustainable and #inclusive; reducing #emissions isn’t the main problem in many of our #Member countries. #Adapting to #climatechange is key."" #climatechange https://t.co/Y7yWO2HrnX",0,0,17.0,24.0
Fri May 17 05:50:41 +0000 2019,1129262944120786945,See with our eyes the effect of #climatechange https://t.co/eQAylEviYp,0,1,,
Fri May 17 05:50:40 +0000 2019,1129262940438163456,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:30 +0000 2019,1129262900009406464,@WoodlandTrust #rewilding is needed worldwide on a massive scale. @GOVUK should lead by planting 5 billion trees in the UK by 2025 enabled by an Emergency Powers Act. #climatecrisis #ActOnClimate,0,0,1.0,2.0
Fri May 17 05:50:23 +0000 2019,1129262869953077250,Koalas are now ‘functionally’ extinct - #Koalas are dying out due to effects caused by #climatechange Rising temperatures are causing heatwaves that kill thousands of koalas through dehydration. The species has also suffered hugely from #deforestation. https://t.co/OX583qymjd,0,0,412.0,356.0
Fri May 17 05:50:17 +0000 2019,1129262845307346944,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:16 +0000 2019,1129262838516736000,We’re in a #ClimateCrisis. I’ve joined @wwf_uk in calling on @10DowningStreet to act on the climate emergency – will you do the same and #FightForYourWorld,0,0,2.0,2.0
Fri May 17 05:50:15 +0000 2019,1129262835450519552,"Accelerating #ClimateChange impacts mean that farmers around the world need to adopt ""disaster resilient"" farming practices in order to grow adequate #Food for growing populations 👉https://t.co/YdSquFeOlM

91% of all disasters between 1998 &amp; 2017 were #climate-related. #GAR2019 https://t.co/d9GjQp8Fok",0,0,119.0,123.0
Fri May 17 05:50:10 +0000 2019,1129262813950746625,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:04 +0000 2019,1129262789992693761,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:50:03 +0000 2019,1129262786645643264,"#AI, #IoT, #BigData, #5G and other frontier technologies offer hope in the face of #ClimateChange ~@ITU_DSG #AIforGood https://t.co/ndBiSVKWrX",0,0,25.0,25.0
Fri May 17 05:50:03 +0000 2019,1129262784414408704,"We can literally roll out #solar panels like a rug. Why are we still talking about coal and pipelines?

Let's get moving! RT if its time to go #renewable.

#ActOnClimate #climate #energy #cdnpoli #ClimateStrike #GreenNewDeal #go100re https://t.co/nzmIdBRQe2",0,0,547.0,829.0
Fri May 17 05:50:02 +0000 2019,1129262781180653568,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:57 +0000 2019,1129262761421234178,"""#ExxonMobil chose to invest heavily in #disinformation campaigns that promoted #climatescience denial failing to disclose its knowledge that the majority of the world’s #fossilfuel reserves MUST remain untapped in order to avert catastrophic #climatechange""
#ExtinctionRebellion https://t.co/j1af8k6f2C",0,0,1.0,0.0
Fri May 17 05:49:56 +0000 2019,1129262755360399361,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:54 +0000 2019,1129262746996838401,"We know plastic is bad for our oceans, but now we know it’s also major contributor to #climatechange. #BreakFreeFromPlastic
https://t.co/dZboIkmlfS",0,0,271.0,343.0
Fri May 17 05:49:52 +0000 2019,1129262740936306688,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:51 +0000 2019,1129262735387176961,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:51 +0000 2019,1129262734254542848,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:49 +0000 2019,1129262728059736065,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:48 +0000 2019,1129262722384834560,"Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to waste. #ActOnClimate

#Climate #energy #tech #cdnpoli #GreenNewDeal #PanelsNotPipelines #Go100re https://t.co/x6L3QKpL3O",0,0,591.0,1111.0
Fri May 17 05:49:47 +0000 2019,1129262719524327424,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:44 +0000 2019,1129262707105046528,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:40 +0000 2019,1129262691422494720,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:32 +0000 2019,1129262654164353024,"We can literally roll out #solar panels like a rug. Why are we still talking about coal and pipelines?

Let's get moving! RT if its time to go #renewable.

#ActOnClimate #climate #energy #cdnpoli #ClimateStrike #GreenNewDeal #go100re https://t.co/nzmIdBRQe2",0,0,547.0,829.0
Fri May 17 05:49:27 +0000 2019,1129262636263038976,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:27 +0000 2019,1129262634866487296,"Total Catastrophe For U.S. Corn Production: Only 30% Of U.S. Corn Fields Have Been Planted - 5 Year Average Is 66%

#ClimateEmergency

#Auspol #AusVotes2019 #ClimateElection

Demand #ClimateAction

#StopAdani 

#ClimateStrike #ExtinctionRebellion  https://t.co/k2nQKPaOhk",0,0,22.0,17.0
Fri May 17 05:49:27 +0000 2019,1129262634367373312,"📣 Take part in the ICT, Environment + #ClimateChange Symposium live from your desk today! 
🗣 https://t.co/RNanyKbhKC 
🎥 https://t.co/xP9sGOwxzV https://t.co/DxMqSvJcdC",0,0,14.0,25.0
Fri May 17 05:49:25 +0000 2019,1129262626926546945,"MUST READ
Bob Hawke wanted to act on #ClimateChange
#RioTinto
#LNPPropaganda
#IPA
#Coal Lobby

https://t.co/KwZqyFTHE1 

#Environment @Tony_Burke @billshortenmp #DoItForBobHawke https://t.co/VZxLmxI6TH",0,0,4.0,3.0
Fri May 17 05:49:21 +0000 2019,1129262610329808896,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:17 +0000 2019,1129262594190012416,#Fridays4Future: demand that your country declare a #ClimateEmergency.  RT: Study: W. Antarctica ice thinning so rapidly that a quarter of glacier is is now affected https://t.co/59LwAt7TCS @Fridays4future @andytuit @sunrisemvmt @ExtinctionR @extinctsymbol @pmagn @ClimateStrike,0,0,7.0,9.0
Fri May 17 05:49:14 +0000 2019,1129262580751589376,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:13 +0000 2019,1129262575991054336,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:12 +0000 2019,1129262571901657088,"#AI, #IoT, #BigData, #5G and other frontier technologies offer hope in the face of #ClimateChange ~@ITU_DSG #AIforGood https://t.co/ndBiSVKWrX",0,0,25.0,25.0
Fri May 17 05:49:11 +0000 2019,1129262567359172612,#Koala bears are now ‘functionally’ #extinct. It means the population has dropped so low it no longer has any effect on its surrounding #environment. They are tree dwelling small herbivores &amp; now #ClimateChange induced heat waves are killing them. #NYpost https://t.co/hg6FVC5MjL,0,0,212.0,380.0
Fri May 17 05:49:10 +0000 2019,1129262564435812353,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:07 +0000 2019,1129262551257223170,Koalas are now ‘functionally’ extinct - #Koalas are dying out due to effects caused by #climatechange Rising temperatures are causing heatwaves that kill thousands of koalas through dehydration. The species has also suffered hugely from #deforestation. https://t.co/OX583qymjd,0,0,412.0,356.0
Fri May 17 05:49:07 +0000 2019,1129262550401585153,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:06 +0000 2019,1129262547620777985,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:49:05 +0000 2019,1129262541224468480,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:55 +0000 2019,1129262499705102336,7 action points for frontier tech to combat #ClimateChange and achieve a #CircularEconomy https://t.co/MDPTs1cxMQ #AIforGood https://t.co/8lDELaw5FI,0,0,11.0,12.0
Fri May 17 05:48:53 +0000 2019,1129262493304365056,"tick-tock, tick-tock...

We keep delaying, but the planet’s not waiting up. Are we going to shift the #climatechange conversation to mitigation &amp; adaption yet? It’s not long before we run the clock out on this part, too. https://t.co/FETHCVnn8K",0,0,40.0,68.0
Fri May 17 05:48:50 +0000 2019,1129262481719742464,"""We have proposed Greta Thunberg because if we do nothing to halt climate change it will be the cause of wars, conflict and refugees,""

""Greta Thunberg has launched a mass movement which I see as a major contribution to peace.""

#ClimateChange https://t.co/SMEcy2piAU",0,0,177.0,341.0
Fri May 17 05:48:48 +0000 2019,1129262470294638594,#Koala bears are now ‘functionally’ #extinct. It means the population has dropped so low it no longer has any effect on its surrounding #environment. They are tree dwelling small herbivores &amp; now #ClimateChange induced heat waves are killing them. #NYpost https://t.co/hg6FVC5MjL,0,0,212.0,380.0
Fri May 17 05:48:45 +0000 2019,1129262457401294850,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:44 +0000 2019,1129262452670062592,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:40 +0000 2019,1129262438568738818,Great Australian Bight: parties soften stance as voters protest over drilling https://t.co/TZQ7BsUlBO #auspol #climatebreakdown #climatechange,0,0,,
Fri May 17 05:48:36 +0000 2019,1129262420965318662,#GP2019Geneva today discussed health in disaster risk management. #Heatwaves pose a major risk to health (and  agriculture and infrastructure). #Climatechange is increasing frequency of extreme heat. Heat-health action plans are a key part of preparedness and save lives. https://t.co/kP931qRBql,0,0,35.0,35.0
Fri May 17 05:48:31 +0000 2019,1129262399872229376,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:30 +0000 2019,1129262396801863682,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:28 +0000 2019,1129262385515106305,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:27 +0000 2019,1129262383652855808,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:25 +0000 2019,1129262376669327360,"When the harm caused by poverty collides with impacts #ClimateChange, both are magnified.
Link: https://t.co/RCip0Ndtvs",0,0,58.0,82.0
Fri May 17 05:48:25 +0000 2019,1129262375784386571,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:24 +0000 2019,1129262372651245568,@JohnnyTYKE @gilli5 The same gob-shites that complain our public image is being damaged by #Brexit and the earth dying from #ClimateChange but they will all drive to London and scream obscenities in front of the international media 🤔,0,0,1.0,4.0
Fri May 17 05:48:19 +0000 2019,1129262348798177281,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:16 +0000 2019,1129262335439396864,"@mist_netter @naturetrektours #Biebrza National Park is endangered now!
#ViaCarpatia, #S16 is going to cut a Park close to Osowiec-Twierdza.
We’ve no support in present Prawo&amp;Sprawiedliwość (Law&amp;Justice) Govt,which is close to trumpism about #nature abuse &amp; #climatechange denial.
We call for intern. pressure! https://t.co/H6xZoujPbB",0,0,8.0,8.0
Fri May 17 05:48:14 +0000 2019,1129262329470652417,"#ClimateChange under Liberals
Dinosaurs and #Coal are their only vision https://t.co/iKrrksFekL",0,0,1.0,3.0
Fri May 17 05:48:07 +0000 2019,1129262301184516097,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:05 +0000 2019,1129262291403325441,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:01 +0000 2019,1129262275058184192,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:00 +0000 2019,1129262271459254273,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:00 +0000 2019,1129262269815087105,"We can literally roll out #solar panels like a rug. Why are we still talking about coal and pipelines?

Let's get moving! RT if its time to go #renewable.

#ActOnClimate #climate #energy #cdnpoli #ClimateStrike #GreenNewDeal #go100re https://t.co/nzmIdBRQe2",0,0,547.0,829.0
Fri May 17 05:48:00 +0000 2019,1129262269391613952,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:48:00 +0000 2019,1129262269391613952,"“Now I Am Speaking to the Whole World.”

I’m on the cover of @TIME Magazine.
#FridaysForFuture #SchoolStrike4Climate #ClimateStrike 
https://t.co/9oBQf6Sd16 https://t.co/N91KYt2sz7",0,0,13523.0,57474.0
Fri May 17 05:47:56 +0000 2019,1129262254409637889,"Trees
🌲 help #BeatAirPollution
🌳 cool temperatures in cities
🌴bring mental health and well-being benefits for people
Are a key way to mitigate #climatechange
Learn more 👇
https://t.co/lubOtz4hgm",0,0,273.0,453.0
Sat May 18 14:57:58 +0000 2019,1129763060414128128,"Very hard to understand a nation who, through its own wilful ignorance, will cause our grandchildren to abandon all hope. #ClimateCrisis #auspol",0,0,2061.0,8344.0
Sat May 18 14:57:57 +0000 2019,1129763058526695429,"You Deserve it @GretaThunberg!

#ActOnClimate #ClimateEmergency
#ClimateStrike #FridaysForFuture  #schoolstrike4climate
#ExtinctionRebellion #Sustainability #Environment #TheFutureIsNow #ClimateChange #EndCoal #YouthForClimate #RenewableEnergy #PlasticPollution #ExxonKnew https://t.co/yS49B7X6L0",0,0,206.0,352.0
Sat May 18 14:57:57 +0000 2019,1129763055603191808,"Cumulative global CO₂ emissions since 1751
For each year, a single pixel represents 1 million tonnes of CO₂. 
For perspective: 
1751 = 9 million tonnes (9 pixels)
2018 = 37,100 million tonnes

See massive acceleration at the end.

#dataviz #climatechange #dataviz #animation https://t.co/WeWHS5CCCs",0,0,1091.0,1437.0
Sat May 18 14:57:56 +0000 2019,1129763051719352322,"Only the @GOP could come up with displacement as a working theory for the effects of #ClimateChange. What's next on their agenda, #FlatEarth conspiracy theories? I can't even. #FireTheGOP https://t.co/bJuaOvsFjG",0,1,,
Sat May 18 14:57:49 +0000 2019,1129763024628310017,"May 24th.
Global strike for the climate.
Activism works. So act.
Join us!

Find or register your local strike on https://t.co/TNBxafQoQL and follow Fridaysforfuture on Instagram for updates.
Please share this information.

#fridaysforfuture #climatestrike #SchoolStrike4Climate https://t.co/TMWcLCmpMs",0,0,4292.0,9177.0
Sat May 18 14:57:45 +0000 2019,1129763006819258370,"This is unprecedented: due to #ClimateChange, plans are in place to 'decommission' a Welsh village as sea levels rise.
A whole community - and their assets - are to be lost, with no means to compensate or relocate them.
They will not be the last.
https://t.co/seFiCpfoqc",0,0,45.0,47.0
Sat May 18 14:57:33 +0000 2019,1129762955220926465,"Great news!! 
The Guardian has stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”.
Who will be first to follow? #ClimateCrisis #ClimateBreakdown #ClimateEmergency https://t.co/YcVZNmJ7v8",0,0,10896.0,37103.0
Sat May 18 14:57:30 +0000 2019,1129762944248631298,"Great news!! 
The Guardian has stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”.
Who will be first to follow? #ClimateCrisis #ClimateBreakdown #ClimateEmergency https://t.co/YcVZNmJ7v8",0,0,10896.0,37103.0
Sat May 18 14:57:29 +0000 2019,1129762941912473601,"Very hard to understand a nation who, through its own wilful ignorance, will cause our grandchildren to abandon all hope. #ClimateCrisis #auspol",0,0,2061.0,8344.0
Sat May 18 14:57:26 +0000 2019,1129762926036963331,"Great news!! 
The Guardian has stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”.
Who will be first to follow? #ClimateCrisis #ClimateBreakdown #ClimateEmergency https://t.co/YcVZNmJ7v8",0,0,10896.0,37103.0
Sat May 18 14:57:26 +0000 2019,1129762925932097536,"Thank you @guardian!

The Guardian will no longer use the phrase “Climate Change,” recognizing the seriousness and threat to our existence, they will now use “Climate Crisis,” which is exactly what it is.

#ClimateCrisis 
https://t.co/w8Niv2ZMhO",0,0,136.0,343.0
Sat May 18 14:57:25 +0000 2019,1129762921712685056,"School strike week 39.
#climatestrike #fridaysforfuture #schoolstrike4climate (I've had big exams that's why I'm late) https://t.co/17SReATaNN",0,0,2030.0,12495.0
Sat May 18 14:57:20 +0000 2019,1129762900137127938,Climate change. Political reality. It makes zero sense for Australians to self-sabotage our jobs and economy absent a coordinated global accord to address climate change. #auspol #australiavotes #ElectionResults2019 #climatechange,2,4,,
Sat May 18 14:57:19 +0000 2019,1129762895838023680,"Time to act! Let's stop #plasticpollution . 

#FFF #1o5C #XR #GlobalWarming #climatechange #wildlife #nature #wwf #GreenNewDeal #SaveThePlanet #AnimalRights #Schools4Climate #environment #beatplasticpollution #ThursdayMotivation #ThursdayThoughts 
https://t.co/uJ8yV9cFEa",0,0,320.0,336.0
Sat May 18 14:57:17 +0000 2019,1129762890444156935,"Great news!! 
The Guardian has stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”.
Who will be first to follow? #ClimateCrisis #ClimateBreakdown #ClimateEmergency https://t.co/YcVZNmJ7v8",0,0,10896.0,37103.0
Sat May 18 14:57:13 +0000 2019,1129762870995107841,"Great news!! 
The Guardian has stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”.
Who will be first to follow? #ClimateCrisis #ClimateBreakdown #ClimateEmergency https://t.co/YcVZNmJ7v8",0,0,10896.0,37103.0
Sat May 18 14:57:12 +0000 2019,1129762869971759115,"May 24th.
Global strike for the climate.
Activism works. So act.
Join us!

Find or register your local strike on https://t.co/TNBxafQoQL and follow Fridaysforfuture on Instagram for updates.
Please share this information.

#fridaysforfuture #climatestrike #SchoolStrike4Climate https://t.co/TMWcLCmpMs",0,0,4292.0,9177.0
Sat May 18 14:57:12 +0000 2019,1129762867278954498,"Here's a list of the best policies to reduce #airpollution. 
They are also linked to #climatechange issues, adaptation and mitigation policies.

https://t.co/K6z6ARsGS5",4,6,,
Sat May 18 14:57:11 +0000 2019,1129762866393952256,@CBSNews #ClimateChange,0,0,,
Sat May 18 14:57:10 +0000 2019,1129762860920442887,"Very hard to understand a nation who, through its own wilful ignorance, will cause our grandchildren to abandon all hope. #ClimateCrisis #auspol",0,0,2061.0,8344.0
